GEOID,Census_Tracts_with_airbnb,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_hispanic,percent_other_races,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_aff_1,rent_aff_2,rent_aff_3,percent_airbnb(all_rentals),percent_airbnb(active_rentals)
06001404102,Census Tract 4041.02,3.265539204,0,4.353646448,60.9,5.3,16,0,68.9,11.2,12.3,1.3,11.08427873,7.614805365,7.614805365,125,81,35.07692308,15.92307692,11.489328,0.793650794,2.222222222
06001404200,Census Tract 4042,3.432802737,0,4.406938407,80.6,4.6,19.8,1.3,70.8,13.6,9.2,0.7,11.96153307,7.530479995,7.530479995,116,33,25.57377049,13.1147541,11.489328,5.691056911,7.777777778
06001404300,Census Tract 4043,3.088608681,0,4.223602044,81.5,3.7,13.6,0,67,5.6,12.1,0.7,12.09169941,7.700747795,7.700747795,50,0,21.33891213,5.857740586,11.489328,9.090909091,9.090909091
06001404400,Census Tract 4044,4.07994726,0,4.614348574,79.5,0.9,15.6,2.9,74.9,2,17.5,0,11.87523252,8.009695358,8.009695358,118,0,16.88311688,6.818181818,11.489328,2.479338843,2.479338843
06001404501,Census Tract 4045.01,4.173739381,0,4.683263499,85.3,6.2,13.6,1.9,71.3,4.4,13.9,0.3,12.07856877,8.160518247,8.160518247,32,0,25.6097561,13.41463415,11.489328,3.03030303,3.03030303
06001404502,Census Tract 4045.02,4.356603401,0,4.842824738,78.5,2.7,14.3,0.8,73.1,4.9,13,0,11.69264364,6.979145275,6.979145275,41,0,55.78947368,18.94736842,11.489328,16.32653061,16.32653061
06001404600,Census Tract 4046,4.501741341,0,4.797697513,74.1,2.4,14.3,0.5,76.2,4.6,13.3,1.3,11.9511804,6.981934677,6.981934677,57,0,34.7826087,9.316770186,11.489328,6.557377049,6.557377049
06001404700,Census Tract 4047,4.223624531,0,4.574177308,76.4,4.4,11.5,1.7,76.1,5.3,14.4,0.2,11.92558463,7.279318835,7.279318835,28,17,46.03174603,31.74603175,11.489328,15.15151515,31.25
06001404800,Census Tract 4048,3.967631473,0,4.392977724,52.5,7.1,21.4,5.9,44.8,19.2,19.8,1.8,10.99162854,7.313220387,7.313220387,0,0,64.29675425,20.0927357,11.489328,100,100
06001404900,Census Tract 4049,3.867138172,0,4.275832936,65.7,2.9,20,4.1,60.6,10.6,13.2,1.7,11.20893784,7.175489714,7.175489714,59,32,50.20746888,19.77869986,11.489328,6.349206349,12.90322581
06001405000,Census Tract 4050,3.999026513,0,4.305789287,66,4.1,8.1,1.1,68,11.1,12.1,0.3,11.6801926,7.145984468,7.145984468,104,0,38.76106195,9.734513274,11.489328,2.803738318,2.803738318
06001405100,Census Tract 4051,4.06016364,0,4.344142237,80.3,3.1,10.4,1.2,65.9,16,10.4,0,12.14827932,6.834108739,6.834108739,82,0,25.64102564,20.51282051,11.489328,6.818181818,6.818181818
06001405200,Census Tract 4052,3.629401452,0,4.179856654,65.2,6.5,23.4,6.7,39.9,14.6,27.4,2.4,11.1891878,6.872128101,6.872128101,201,65,31.61012386,18.3091007,11.489328,3.827751196,5.555555556
06001405301,Census Tract 4053.01,3.173875067,0,4.124779597,57.9,5.2,21.5,0,48.5,25.3,14.4,0.4,10.98000759,6.980075941,6.980075941,143,20,42.46268657,14.10447761,11.489328,4.026845638,4.651162791
06001405302,Census Tract 4053.02,2.896865796,0,4.054769596,38.4,8.1,51.3,19.6,34.6,14.5,32.5,0.5,10.45065475,7.027314514,7.027314514,93,20,52.72988506,31.9683908,11.489328,16.21621622,19.78021978
06001405401,Census Tract 4054.01,3.256198728,0,3.960549914,17.1,8.7,43.3,22.5,23.4,17.9,37.6,1.3,10.45380308,6.979145275,6.979145275,163,36,54.28963624,23.40425532,11.489328,7.90960452,9.929078014
06001405402,Census Tract 4054.02,3.467568944,0,3.839028738,20.9,13,44,22.3,15.4,29.8,39.1,6.7,10.30604845,6.918695219,6.918695219,144,90,60.12084592,31.21852971,11.489328,2.702702703,6.896551724
06001405500,Census Tract 4055,3.579062286,0,3.990803401,35.2,5.1,36,17.5,25.4,18.6,44.2,1.4,10.75915741,7.059617628,7.059617628,81,17,58.75096376,29.8380879,11.489328,10.98901099,13.51351351
06001405600,Census Tract 4056,3.823629238,0,4.073184429,44.1,7.5,28.6,12.9,42.9,17.4,27.7,0.1,10.80557794,6.907755279,6.907755279,69,19,56.19307832,21.76684882,11.489328,8,10.71428571
06001405700,Census Tract 4057,3.666159991,0,4.057165302,16.2,10.8,31.5,16,20.7,32.8,26.7,0.2,10.61186811,6.867974409,6.867974409,183,97,57.90554415,38.29568789,11.489328,9.405940594,18.0952381
06001405800,Census Tract 4058,3.536019838,0,3.901428754,21.2,5.7,42.4,31.5,21.1,24.3,42.5,1.4,10.6753997,6.851184927,6.851184927,51,32,60.90584029,37.42550656,11.489328,20.3125,40.625
06001405901,Census Tract 4059.01,3.342294509,0,3.656760209,6.3,10.6,48.1,27.7,14.2,21,39.2,4.1,10.39338572,7.139660336,7.139660336,178,0,65.06955178,36.16692427,11.489328,3.260869565,3.260869565
06001405902,Census Tract 4059.02,3.630088825,0,3.745926697,14.2,8.6,47.4,32.3,16.3,10,49.6,3.3,10.44604437,6.896694332,6.896694332,81,10,58.85714286,29.85714286,11.489328,4.705882353,5.333333333
06001406000,Census Tract 4060,3.413060302,0,3.621353022,30.2,6.4,46,33.5,25.8,17.8,46.5,0.6,10.13863872,6.88550967,6.88550967,109,0,45.48900682,27.36921911,11.489328,14.17322835,14.17322835
06001406100,Census Tract 4061,1.790494457,0,3.32342639,25.4,7.3,44.1,24,37.6,8.6,12.8,3.5,10.83117312,6.869014451,6.869014451,191,0,49.35622318,31.54506438,11.489328,2.551020408,2.551020408
06001406201,Census Tract 4062.01,2.990064586,0,3.633705351,16.9,12.9,41.7,33,27.4,16.3,23.3,3.3,10.45432204,7.118826249,7.118826249,138,53,61.79673321,34.93647913,11.489328,2.127659574,3.409090909
06001406202,Census Tract 4062.02,2.528031045,0,3.633971905,17.3,9.5,48.4,32.5,48.7,10.7,8.5,7.3,10.35462686,6.9902565,6.9902565,80,53,61.96581197,37.52136752,11.489328,3.614457831,10
06001406300,Census Tract 4063,3.16715053,0,3.883358102,25.7,4.6,39.4,18.4,25.8,15.8,40,0.1,10.6495592,7.197435354,7.197435354,63,35,58.70712401,25.06596306,11.489328,10,20
06001406400,Census Tract 4064,3.526519491,0,4.090520936,29.7,4.9,29.4,18.9,34.2,28.5,24.2,0.7,10.92660373,6.881411304,6.881411304,64,39,53.71179039,40.61135371,11.489328,8.571428571,19.35483871
06001406500,Census Tract 4065,3.205260999,0,4.020283667,22.1,8.8,45.3,20.9,28.2,18.8,22.9,1.8,10.65636484,7.037027615,7.037027615,126,21,58.95576505,31.18201595,11.489328,3.076923077,3.669724771
06001406601,Census Tract 4066.01,3.695916607,0,4.283702822,18.5,9.6,29.5,17.7,21.8,29.5,22.3,0.6,10.82271397,7.240649694,7.240649694,145,54,76.32183908,35.97701149,11.489328,2.684563758,4.210526316
06001406602,Census Tract 4066.02,3.65582056,0,4.225277987,23,5.9,42.8,16.7,28.4,19.6,36.6,1.7,10.84606962,7.21964204,7.21964204,61,39,61.70568562,29.59866221,11.489328,3.174603175,8.333333333
06001406700,Census Tract 4067,4.064619186,0,4.497811734,54,6.1,17.6,0,59.6,11.4,17.3,0.4,11.15717866,6.993015123,6.993015123,146,49,63.07311029,22.67657993,11.489328,2.666666667,3.96039604
06001406800,Census Tract 4068,4.097754329,0,4.536196762,50.1,7,24.5,8.8,48.3,11.6,23.3,1.8,11.36938991,6.902742737,6.902742737,58,20,72.72727273,41.59090909,11.489328,10.76923077,15.55555556
06001406900,Census Tract 4069,4.130417675,0,4.560955863,46.4,5.6,18.7,15.2,44.7,19.9,18.9,1.4,11.03622748,6.952728645,6.952728645,39,0,52.32722144,14.66854725,11.489328,7.142857143,7.142857143
06001407000,Census Tract 4070,3.714610691,0,4.310589258,13.4,7.1,39.7,25.3,22,18.8,33.8,0.4,10.59312859,6.927557906,6.927557906,272,143,66.36904762,38.78968254,11.489328,1.805054152,3.731343284
06001407101,Census Tract 4071.01,3.042200887,0,3.990882572,18.6,6,41.9,36.7,32.9,14.4,24.1,0.5,10.45111751,7.272398393,7.272398393,56,0,51.08280255,25.98726115,11.489328,1.754385965,1.754385965
06001407102,Census Tract 4071.02,3.202401656,0,4.060831194,21.7,8.4,38.9,23.2,40.4,20.2,16.9,4.6,10.71555046,6.932447892,6.932447892,121,58,60.38338658,39.13738019,11.489328,0.819672131,1.5625
06001407200,Census Tract 4072,2.24718909,0,3.759017601,12.4,7,53.5,33.7,39.9,10.4,14.5,2.7,10.53728274,6.853299093,6.853299093,178,56,59.57004161,29.68099861,11.489328,1.111111111,1.612903226
06001407300,Census Tract 4073,3.274042343,0,3.878460576,20.2,6.6,43.6,18.1,47.2,10.6,14.4,0.7,10.8404041,6.877296071,6.877296071,73,41,63.58148893,41.04627767,11.489328,1.351351351,3.03030303
06001407400,Census Tract 4074,3.355040731,0,4.067960026,6.8,10.1,42.2,24.3,23.5,17.1,11.4,0.1,10.59545904,7.567345676,7.567345676,89,31,47.39884393,26.70520231,11.489328,1.111111111,1.694915254
06001407500,Census Tract 4075,3.226920717,0,4.285778804,8.8,8.8,33.2,27.8,26.2,35.8,2.5,1.1,10.26868607,6.812345094,6.812345094,168,77,60.35502959,35.50295858,11.489328,0.591715976,1.086956522
06001407600,Census Tract 4076,3.53015461,0,4.197822183,18.7,5.2,25.3,19.4,20.6,42,13.3,0.4,10.75402302,7.598900457,7.598900457,151,33,57.48987854,27.73279352,11.489328,2.580645161,3.278688525
06001407700,Census Tract 4077,3.611714667,0,4.401833557,41.8,8.1,9.8,4.3,36.9,48.4,4.3,0.9,11.14898131,7.93701749,7.93701749,256,0,56.76274945,32.81596452,11.489328,2.290076336,2.290076336
06001407800,Census Tract 4078,3.870305048,0,4.542918638,41.7,5.9,15.4,1.8,34.8,30.6,17.9,0,11.23560288,7.304515946,7.304515946,78,25,43.03797468,13.08016878,11.489328,2.5,3.636363636
06001407900,Census Tract 4079,4.079202022,0,4.609557907,52.5,5.7,20.1,1.1,47.5,18.3,16.7,1.4,11.50395535,7.064759028,7.064759028,67,0,50.83333333,30.83333333,11.489328,5.633802817,5.633802817
06001408100,Census Tract 4081,4.405926907,0,4.950505112,63.1,3.3,19.1,1.6,40.8,22.4,22.8,0.5,11.54361954,7.125283092,7.125283092,149,61,37.09981168,12.99435028,11.489328,0.666666667,1.123595506
06001408200,Census Tract 4082,3.886913925,0,4.69137551,35.2,6.9,12.7,19.8,24.9,51.6,4.4,3.8,10.80920256,7.142036575,7.142036575,201,107,66.52675761,32.52885624,11.489328,0.495049505,1.052631579
06001408300,Census Tract 4083,4.08491215,0,4.835663208,35.9,8,11.1,5.6,25.1,42.2,8.2,1.3,11.3101726,6.992096427,6.992096427,146,24,63.32179931,22.83737024,11.489328,3.311258278,3.937007874
06001408400,Census Tract 4084,3.8199758,0,4.746050665,16.1,9.9,25.4,35.9,30.8,39,0,1.2,10.38229605,7.104965448,7.104965448,241,76,74.88653555,53.2526475,11.489328,0.823045267,1.19760479
06001408600,Census Tract 4086,3.437316999,0,4.573727438,5.5,7.7,34.9,33.8,25.3,32.2,3.4,1.1,10.32393979,6.989335266,6.989335266,118,20,82.88590604,48.65771812,11.489328,1.666666667,2
06001408700,Census Tract 4087,3.315569978,0,4.459518064,11.2,9.6,22.9,30.2,26.3,43.2,1.5,0,10.61788239,7.272398393,7.272398393,334,115,75.70224719,45.08426966,11.489328,0.890207715,1.351351351
06001408800,Census Tract 4088,2.074928599,0,4.302988033,3.4,11.8,36.6,33.9,16.7,29.9,5.3,4.4,10.22647644,7.280008253,7.280008253,140,108,58.76418663,25.09457755,11.489328,0.709219858,3.03030303
06001408900,Census Tract 4089,2.604778156,0,4.478286843,7.4,10,27.9,43.7,31,27.8,4.2,1.3,10.04676505,7.100851909,7.100851909,145,51,68.52122987,43.48462665,11.489328,1.360544218,2.083333333
06001409000,Census Tract 4090,3.930409857,0,4.315147847,7,8.6,32.3,18.2,25.3,34.9,4,3.1,10.77304301,7.037905963,7.037905963,73,26,59.65250965,36.48648649,11.489328,2.666666667,4.081632653
06001409100,Census Tract 4091,3.680092627,0,4.684865927,8.6,7.2,30,30,17.6,42.2,4.8,6.8,10.47534242,7.109879463,7.109879463,97,26,71.36150235,53.99061033,11.489328,2.02020202,2.739726027
06001409200,Census Tract 4092,3.375246602,0,4.77728718,11,8.4,28.8,15.9,13.9,35.7,6.6,3.8,10.86629921,6.953684211,6.953684211,108,25,68.97506925,45.42936288,11.489328,0.917431193,1.19047619
06001409400,Census Tract 4094,3.430365965,0,4.654723837,11,9.3,38,30,27.3,25.4,10.3,0.1,10.52578299,7.053585727,7.053585727,155,50,57.37051793,37.4501992,11.489328,0.641025641,0.943396226
06001409600,Census Tract 4096,3.677249099,0,4.735723809,7.2,9.6,39.4,27.8,23.1,26.9,4.5,0.3,10.48662454,7.232733136,7.232733136,187,70,66.01941748,42.82632147,11.489328,0.531914894,0.847457627
06001409800,Census Tract 4098,4.127314561,0,4.939902566,21.2,3.3,16.7,8.5,12.4,56.9,11.4,0,11.06380623,6.980075941,6.980075941,171,125,71.68784029,36.29764065,11.489328,1.156069364,4.166666667
06001409900,Census Tract 4099,4.328002996,0,5.145898607,50.3,6,10.5,2.2,29.3,46.9,8.6,0.3,11.41448539,6.932447892,6.932447892,67,0,56.99481865,29.01554404,11.489328,1.470588235,1.470588235
06001410000,Census Tract 4100,4.059811336,0,5.195001274,49.6,4.2,6.7,0,40,44.3,4.7,0,11.58613875,7.048386409,7.048386409,2,0,56.75675676,21.62162162,11.489328,71.42857143,71.42857143
06001410100,Census Tract 4101,3.762251112,0,4.981640977,22,9.7,13.4,18.1,20.1,62.9,3.1,0,10.81977828,7.264730178,7.264730178,108,43,60.50955414,40.33970276,11.489328,0.917431193,1.515151515
06001410300,Census Tract 4103,3.69531812,0,4.838269769,6.6,12.3,40.4,30.3,25.5,24.3,1.5,4.6,10.49016249,7.693025748,7.693025748,144,35,52.34248788,34.57189015,11.489328,0.689655172,0.909090909
06001410400,Census Tract 4104,3.402192252,0,4.904163523,21.1,10.6,27.1,13.2,27.1,40.3,8.3,0.2,11.05030253,7.261927093,7.261927093,26,15,55.36842105,27.15789474,11.489328,7.142857143,15.38461538
06001410500,Census Tract 4105,2.561901295,0,4.582218228,17,15.3,18.2,36.7,8.3,63.8,18.5,0.7,10.03753756,7.380879036,7.380879036,13,0,49.08503767,15.60818084,11.489328,13.33333333,13.33333333
06001420100,Census Tract 4201,2.884557665,0,3.91959031,75.9,5.8,19.5,2,68.4,2.6,17.8,0.7,11.67063836,7.430707083,7.430707083,43,0,45.18272425,16.61129568,11.489328,10.41666667,10.41666667
06001420200,Census Tract 4202,2.588448521,0,4.033342375,69.4,6.5,26.3,7.6,53.7,6.5,24.6,1.6,11.31698357,7.305860033,7.305860033,57,0,45.93874834,27.563249,11.489328,9.523809524,9.523809524
06001420300,Census Tract 4203,3.345002415,0,4.313671824,73.1,2.1,30.4,8.5,40.8,5.1,36.5,2,11.35180556,7.313220387,7.313220387,179,0,42.66103485,18.79619852,11.489328,3.76344086,3.76344086
06001420400,Census Tract 4204,3.729051876,0,4.323237674,83.8,3.4,59.8,26.5,38.7,1.8,36.2,4.5,10.5633106,7.887208586,7.887208586,50,38,73.58490566,45.67610063,11.489328,1.960784314,7.692307692
06001420500,Census Tract 4205,3.271612186,0,3.805594414,62.6,7.3,32.4,3.6,56.2,6.2,20,0.3,11.29481921,7.189167738,7.189167738,41,21,53.52941176,27.25490196,11.489328,14.58333333,25.92592593
06001420600,Census Tract 4206,3.078039539,0,3.597925548,78.4,3.1,12.7,0,72.5,0.9,14.6,1.6,11.58872843,7.454719949,7.454719949,105,40,47.58842444,25.40192926,11.489328,6.25,9.722222222
06001421100,Census Tract 4211,3.870858957,0,3.927290438,80.5,2.3,18.4,4,80.6,0.3,12.6,0,11.91002232,7.497761701,7.497761701,54,0,20.37037037,11.11111111,11.489328,10,10
06001421200,Census Tract 4212,3.684048658,0,3.829022384,88.3,2.9,16.5,0.8,84.8,0.5,7.6,1,11.9228672,7.613818685,7.613818685,31,14,31.87772926,28.38427948,11.489328,16.21621622,26.08695652
06001421300,Census Tract 4213,3.318587086,0,3.639395833,81.2,2.7,16.9,0.7,80.3,4,8.9,0.3,11.81714012,7.407924323,7.407924323,96,23,23.92776524,13.76975169,11.489328,4.95049505,6.41025641
06001421400,Census Tract 4214,3.411908156,0,3.459202594,82.1,4.1,18.2,0,79.9,3.3,10.4,0.2,11.79244935,7.245655068,7.245655068,39,6,44.76190476,19.04761905,11.489328,13.33333333,15.38461538
06001421500,Census Tract 4215,3.642615176,0,3.770567882,81.4,2.7,12,1.1,83.4,2.7,7.2,0,11.84171829,7.283448229,7.283448229,115,41,22.13114754,3.68852459,11.489328,9.448818898,13.95348837
06001421600,Census Tract 4216,3.409987727,0,3.622075281,87,3,19.6,3.3,77.2,1.7,17.5,0.7,11.68340215,7.264030143,7.264030143,135,41,44.03409091,27.55681818,11.489328,4.255319149,6
06001421700,Census Tract 4217,2.993697662,0,3.086335688,83.6,4,29.6,1.6,71.6,0.6,18.1,0.4,11.13005321,7.295056416,7.295056416,95,65,47.16073147,21.36669875,11.489328,15.92920354,37.5
06001421800,Census Tract 4218,2.564829106,0,2.993878919,78.3,3.1,15.5,1,76.5,2.6,15.1,0.7,11.51113386,7.221105098,7.221105098,13,13,54.88215488,20.87542088,11.489328,35,100
06001421900,Census Tract 4219,2.592679144,0,3.435564346,78.5,4.3,17.7,0,69.3,5.9,13.9,0.8,11.42240977,7.173191742,7.173191742,141,42,31.02310231,13.03630363,11.489328,6,8.333333333
06001422000,Census Tract 4220,3.831444577,0,4.086092109,58.7,9.1,15.2,23,65.5,16.3,6.3,0,11.00688836,7.282073658,7.282073658,88,29,43.47826087,20.34161491,11.489328,3.296703297,4.838709677
06001422100,Census Tract 4221,3.056596324,0,3.627887378,60.4,4.2,23.8,6.1,56.9,15.8,12,2.8,10.96586799,7.267525428,7.267525428,201,55,40.19607843,13.7254902,11.489328,2.898550725,3.947368421
06001422200,Census Tract 4222,2.006646396,0,3.170874355,67.3,3.7,20.6,2.3,65.5,7.6,13.7,1.2,11.09030911,7.304515946,7.304515946,83,23,51.17647059,27.64705882,11.489328,15.30612245,20
06001422300,Census Tract 4223,2.168269191,0,2.398835448,70,4.5,20.7,5.4,64.3,5.2,17.2,0,10.96244037,6.936342736,6.936342736,167,78,53.63265306,27.83673469,11.489328,9.239130435,16.03773585
06001422400,Census Tract 4224,2.217914029,0,2.505462448,85.3,3.1,37,7.9,58.1,1.3,31.9,0,10.90694632,7.228388452,7.228388452,146,0,54.42105263,34,11.489328,7.006369427,7.006369427
06001422500,Census Tract 4225,2.873820231,0,3.235083644,75.7,4,21.7,0.2,60.4,2.2,26.3,0.4,10.89790531,7.148345744,7.148345744,199,53,60.82561078,34.03538332,11.489328,6.572769953,8.75
06001422600,Census Tract 4226,3.130576669,0,3.452190264,93.9,4.3,54.5,0,48.5,2.6,40.3,0,#VALUE!,7.218176838,7.218176838,0,0,#DIV/0!,#DIV/0!,11.489328,100,100
06001422700,Census Tract 4227,3.411883964,0,3.658777172,50.7,7.7,23,12.8,59.6,2,24.8,0.2,10.20691994,7.278628942,7.278628942,182,31,66.74445741,54.4924154,11.489328,5.208333333,6.211180124
06001422800,Census Tract 4228,2.646577033,0,3.097472991,56,7.2,26.5,25.9,37.6,3.5,45.5,0.9,9.560715514,7.138073034,7.138073034,111,34,56.87732342,42.23048327,11.489328,6.722689076,9.411764706
06001422900,Census Tract 4229,1.197293697,0,1.965333996,69.3,4.4,33.6,19,41.4,13.1,39.3,0,10.11463949,7.153833802,7.153833802,143,67,55.93400745,38.158595,11.489328,10.06289308,17.39130435
06001423000,Census Tract 4230,2.709065342,0,1.869573825,77.2,2.5,19.6,0.8,70.1,3.6,17,0.9,11.21407459,7.110696123,7.110696123,260,58,47.53146176,26.42787996,11.489328,6.137184116,7.762557078
06001423100,Census Tract 4231,2.647483984,0,3.045801606,59.1,1.7,26.5,9,50.8,13.2,20.3,0.1,10.93508715,7.247792582,7.247792582,102,0,51.41579732,33.90461997,11.489328,11.30434783,11.30434783
06001423200,Census Tract 4232,3.119889356,0,3.4980282,56.3,8.4,22.1,12.8,46.5,17.9,6.7,6.6,10.89310309,7.064759028,7.064759028,118,51,51.71467764,31.96159122,11.489328,9.230769231,15.18987342
06001423300,Census Tract 4233,3.161848306,0,3.223158109,45.8,6.1,15,9.9,47.1,35.5,8.7,1.8,11.19134184,7.290292882,7.290292882,173,62,58.07692308,32.69230769,11.489328,3.888888889,5.93220339
06001423400,Census Tract 4234,2.52237126,0,2.840788729,58.6,10.1,22.1,17.3,56.1,13.9,14.1,0.1,11.17753664,7.19518732,7.19518732,211,0,47.56209752,23.09107636,11.489328,9.442060086,9.442060086
06001423500,Census Tract 4235,2.346544554,0,2.866421623,67.3,7.3,17.6,7,59.6,14.7,12.8,0.8,10.66459707,7.018401799,7.018401799,90,18,50.14691479,22.52693438,11.489328,11.76470588,14.28571429
06001423601,Census Tract 4236.01,3.020389044,0,3.358180644,74.9,5.4,13,6,77.1,3.7,9.7,0.4,11.14761333,7.622174595,7.622174595,115,20,53.8585209,31.83279743,11.489328,10.85271318,12.8440367
06001423602,Census Tract 4236.02,2.881913501,0,3.208635156,78.6,6.1,19.4,17.4,50.4,6.1,34,2,10.13316968,6.926577033,6.926577033,261,194,64.82233503,54.01015228,11.489328,5.434782609,18.29268293
06001423700,Census Tract 4237,3.34022521,0,3.716283862,82.6,4.1,16.5,7.6,69.4,1.6,21.3,1.1,10.90571742,7.405495663,7.405495663,17,0,44.8,32.45714286,11.489328,29.16666667,29.16666667
06001423800,Census Tract 4238,3.029187314,0,3.96411377,83.3,2.7,15.7,2.1,84.3,0.3,12.5,0.3,11.8150872,7.170888479,7.170888479,72,0,47.36842105,31.22807018,11.489328,10,10
06001423901,Census Tract 4239.01,1.47951816,0,3.343221001,64.2,5.1,10.5,9.5,65.2,17.2,8.2,0,11.0274914,7.035268599,7.035268599,60,15,52.31910946,28.0148423,11.489328,23.07692308,28.57142857
06001423902,Census Tract 4239.02,2.933824098,0,3.540377895,81,8.1,13.1,0,78.3,2.6,10.2,0.4,11.35236931,7.303843225,7.303843225,80,17,43.38842975,20.8677686,11.489328,5.882352941,7.352941176
06001424001,Census Tract 4240.01,2.147943884,0,3.38965902,46.2,7.8,17.3,17.8,44.6,29.3,9.1,1.1,10.74417073,7.605392365,7.605392365,121,19,55.77889447,32.24455611,11.489328,9.022556391,10.52631579
06001424002,Census Tract 4240.02,2.938861068,0,3.468616061,38.9,4.5,14.5,25.6,39.9,31.9,6.3,1.1,10.64292177,7.560080465,7.560080465,35,3,54.69522241,23.06425041,11.489328,18.60465116,20
06001425102,Census Tract 4251.02,3.804713386,0,4.052220223,78.1,4.6,36.3,9.5,45.5,7.8,37.3,1.4,11.30930264,7.33432935,7.33432935,139,29,48.79421222,37.45980707,27.03497,0.714285714,0.900900901
06001425103,Census Tract 4251.03,3.584446883,0,3.904248279,74.9,3.6,16.9,3.2,44.8,12.2,24.3,3.7,11.46316783,7.418780883,7.418780883,253,26,34.35419441,8.255659121,27.03497,1.937984496,2.155172414
06001425104,Census Tract 4251.04,3.289999707,0,4.097430953,57.9,7.4,25,14.1,41,26.9,15.2,0.9,10.94471787,7.921535632,7.921535632,139,39,51.66297118,20.76866223,11.489328,4.794520548,6.542056075
06075042601,Census Tract 426.01,4.64137527,0,4.556660704,52.9,2,42.9,7.6,50.3,2.7,35.8,0.1,10.95905315,7.60638739,7.60638739,74,0,47.91965567,34.00286944,11.489328,19.56521739,19.56521739
06075042602,Census Tract 426.02,4.554378933,0,4.456145912,60.3,2.8,33.7,2.2,58.8,0.9,32.8,0,11.31463305,7.284134806,7.284134806,135,21,39.59798995,15.1758794,27.03497,12.90322581,14.92537313
06001426100,Census Tract 4261,4.031524024,0,4.561497441,86.6,2.6,15.9,2.8,74,1.1,18.4,0.2,12.28659678,7.377758908,7.377758908,88,0,34.64052288,34.64052288,11.489328,2.222222222,2.222222222
06001426200,Census Tract 4262,3.602130204,0,4.484707829,83.6,2.9,12.9,2.2,69.7,1.5,17.6,0.2,12.10631861,7.145984468,7.145984468,64,0,28.61952862,11.44781145,11.489328,1.538461538,1.538461538
06075042700,Census Tract 427,4.737143891,0,4.666419501,50.4,2.5,43.6,5.6,45,2.8,44.9,0.5,10.86095861,7.043159916,7.043159916,280,18,55.26479751,30.8411215,11.489328,3.780068729,4.029304029
06001427100,Census Tract 4271,2.965611156,0,2.926101368,54.7,1.2,16.3,4,70.8,5.6,15.2,1.4,11.54973944,7.226936018,7.226936018,75,0,12.06030151,2.261306533,11.489328,14.77272727,14.77272727
06001427200,Census Tract 4272,3.639842157,0,3.021016602,38.2,8.8,20.2,13.6,52.5,5.1,19.1,5.1,11.08361838,7.267525428,7.267525428,43,17,50.40983607,19.87704918,11.489328,18.86792453,27.77777778
06001427300,Census Tract 4273,3.277717212,0,3.834546855,43.8,5.6,33.5,14,40.4,8.2,37.9,1.2,11.22221214,7.238496841,7.238496841,190,0,57.45118191,32.68242549,11.489328,9.952606635,9.952606635
06001427600,Census Tract 4276,3.765421559,0,4.240617687,34,7.3,40.7,26.5,27.4,24.2,35.6,1.3,10.63628804,7.232733136,7.232733136,49,0,65.35947712,38.95424837,11.489328,20.96774194,20.96774194
06001427700,Census Tract 4277,4.019509667,0,4.234121684,48.1,3.2,22.5,2.6,57.7,8,20,0.3,11.27081569,7.694392803,7.694392803,84,0,38.00268097,14.61126005,27.03497,17.64705882,17.64705882
06001427800,Census Tract 4278,3.750026541,0,3.787150125,59.3,3.3,26.6,7.9,59.1,4.2,22.8,0.6,11.4744133,7.168579897,7.168579897,135,41,33.88235294,11.05882353,11.489328,15.09433962,20.33898305
06001427900,Census Tract 4279,3.836669898,0,3.282939725,49.9,5.3,21.9,1.9,50.4,10.8,25.3,0.4,11.27376685,7.211556733,7.211556733,50,19,35.75717145,10.4736491,11.489328,29.57746479,40.38461538
06075042800,Census Tract 428,4.769739289,0,4.686270376,78.7,2.8,20.1,5,76.1,0.6,17.2,0,11.87662369,7.315883505,7.315883505,117,0,29.69432314,15.72052402,11.489328,10,10
06001428000,Census Tract 4280,3.680589718,0,2.164530459,53.5,10.6,37,8.7,42.5,7.9,35.6,0,11.10677512,7.607381426,7.607381426,104,19,41.39492754,23.82246377,11.489328,6.306306306,7.608695652
06001428100,Census Tract 4281,3.365827654,0,2.740590954,48.7,6.3,21.7,3.5,64.5,1.8,21.1,0.7,11.33338005,7.596894438,7.596894438,106,0,54.3956044,24.28571429,11.489328,15.2,15.2
06001428200,Census Tract 4282,3.74440194,0,2.905270879,54.4,5.1,20.3,2.4,59.7,6,24.6,0.7,11.3942658,7.22329568,7.22329568,0,0,45.39363484,24.62311558,11.489328,100,100
06001428301,Census Tract 4283.01,4.26821084,0,3.909166889,55.8,3.2,32.9,2.1,34.7,2.2,49.9,0.2,11.52912356,7.358830898,7.358830898,66,0,35.06743738,13.68015414,11.489328,4.347826087,4.347826087
06001428302,Census Tract 4283.02,4.165484474,0,3.589522133,67.6,3,23.3,0.5,47.1,3.8,38.6,0.9,11.76320158,7.467371067,7.467371067,114,0,34.61538462,28.41880342,11.489328,6.557377049,6.557377049
