GEOID,Census_Tract,year,rent_aff_1,rent_aff_2,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,percent_airbnb_active_rentals,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_white,percent_african_american_or_black,percent_asian,percent_other_races,log_MHI,rental_units,vacant_rental
6001435601,Census Tract 4356.01,2013,29.7927461,31.0017271,7.041411664,12.59608565,0,0,7.4,9.2,37.1,35.6,51.14,5.02,5.58,38.25,10.636216,1158,83
6001435602,Census Tract 4356.02,2013,25.8278146,27.6821192,7.058758153,12.72516401,0,0,22.1,9,26.6,24.5,58.23,5.70,7.62,28.46,10.909637,755,186
6001435700,Census Tract 4357,2013,6.3569682,24.6943765,7.165493475,12.71679826,0,0,16.4,10.5,27.2,8.5,43.45,12.55,17.77,26.23,11.225990,409,56
6001435800,Census Tract 4358,2013,16.9014085,24.6478873,7.35436233,12.67607627,0,0,18.1,9.8,34.5,10.9,56.26,1.67,27.60,14.46,11.064558,426,39
6001435900,Census Tract 4359,2013,33.5180055,15.7894737,7.483244416,12.78744993,0,0,24.7,6.7,29.5,4.1,56.66,4.37,24.60,14.37,11.225243,361,32
6001436000,Census Tract 4360,2013,32.5670498,19.1570881,7.491087594,12.78940496,0,0,21,6.4,28.8,8.4,60.52,4.66,17.63,17.18,11.249546,261,104
6001436100,Census Tract 4361,2013,29.4973545,19.5767196,6.993015123,12.72098989,0,0,19.7,10.1,38,11.4,46.82,6.82,24.55,21.81,10.999697,756,0
6001436200,Census Tract 4362,2013,23.9382239,36.6795367,7.098375639,12.51612757,0,0,13.5,11.7,33.1,21.5,42.44,14.85,5.16,37.55,10.639071,1036,34
6001436300,Census Tract 4363,2013,20.2255639,28.1954887,7.19518732,12.5482429,0,0,20,12.8,38.2,14.8,38.30,14.54,17.80,29.35,10.913287,1330,76
6001436401,Census Tract 4364.01,2013,22.1807319,25.2427184,7.196686571,12.77337312,0,0,31.8,10.4,24.3,16.1,51.83,10.44,17.28,20.44,11.211658,1339,315
6001436402,Census Tract 4364.02,2013,38.0952381,32.3809524,7.649692624,13.23872318,0,0,41,9.8,17.5,8.3,53.32,15.46,13.86,17.36,11.644892,105,36
6001436500,Census Tract 4365,2013,22.5352113,28.9844329,7.146772179,12.71829729,0,0,31,11,38.1,18.8,37.37,19.33,18.41,24.89,10.865115,1349,57
6001436601,Census Tract 4366.01,2013,33.7440758,30.7109005,7.10824414,12.56304754,0,0,15.7,9.1,39.5,16.3,34.33,12.01,11.25,42.40,10.931463,1055,75
6001436602,Census Tract 4366.02,2013,35.2941176,21.9771242,7.044032897,12.72128862,0,0,22.2,10.6,37.3,18.2,28.31,19.45,17.60,34.65,10.729022,1224,50
6001436700,Census Tract 4367,2013,24.7504990,24.9500998,7.493873887,12.43001588,0,0,26.3,11.5,44,22.8,40.52,4.73,25.38,29.37,11.114937,501,92
6001436800,Census Tract 4368,2013,26.9754768,27.3841962,7.207118856,12.69004082,0,0,31.1,6.8,33.2,7,42.44,15.00,16.36,26.20,11.046244,734,31
6001436900,Census Tract 4369,2013,35.8264081,23.6380425,7.086737935,12.64529485,0,0,14.4,12.4,41.6,18.6,44.47,5.39,12.18,37.96,10.874778,1083,118
6001437000,Census Tract 4370,2013,16.9934641,26.7973856,7.433075349,12.72278093,0,0,25.2,9.4,33.2,3.7,40.36,15.94,21.93,21.77,11.105904,306,52
6001437101,Census Tract 4371.01,2013,23.6842105,26.3157895,7.649692624,12.92024719,0,0,41.9,5.7,41,2.8,32.95,4.64,52.23,10.18,11.487125,76,54
6001437102,Census Tract 4371.02,2013,30.9968847,24.7663551,7.101675972,12.38964342,0,0,20.3,10.8,42.6,12.2,24.72,14.18,38.92,22.18,11.070054,642,39
6001437200,Census Tract 4372,2013,35.4903943,22.6491405,7.233455419,12.80628183,0,0,28.8,8.4,34.7,14.4,31.98,13.93,35.83,18.26,10.945618,989,130
6001437300,Census Tract 4373,2013,26.7002519,42.0654912,7.180069874,12.73227937,0,0,20.1,13.5,37.4,15.2,29.81,13.56,24.82,31.81,10.969783,397,31
6001437400,Census Tract 4374,2013,12.7071823,40.3314917,7.311886164,12.61685692,0,0,10.4,10.4,36.5,3.4,49.38,0.90,17.31,32.40,11.205122,181,97
6001437500,Census Tract 4375,2013,30.3178484,38.2640587,7.139660336,12.65714826,0,0,11.3,10.5,41.8,32.1,44.92,2.94,14.63,37.51,10.693103,818,56
6001437600,Census Tract 4376,2013,23.2456140,21.4912281,7.118016204,12.57314337,0,0,11,14.3,50,21.6,42.76,9.91,14.31,33.02,11.076712,456,40
6001437701,Census Tract 4377.01,2013,35.9004739,30.9241706,7.073269717,12.18484901,0,0,10.6,9.9,38.9,29.9,30.80,8.58,12.65,47.98,10.710008,844,45
6001437702,Census Tract 4377.02,2013,40.8333333,30.2083333,7.073269717,12.63329925,0,0,8.7,14.7,41.4,38.7,39.82,8.74,7.24,44.21,10.565531,960,76
6001437800,Census Tract 4378,2013,33.4448161,18.3946488,7.475905969,12.71289025,0,0,25,8.2,42.3,5.3,19.48,12.09,22.30,46.13,11.317640,299,76
6001437900,Census Tract 4379,2013,34.2925659,18.7050360,7.145984468,12.63427724,0,0,16.3,11,48.5,8.6,33.42,12.68,11.97,41.92,10.873319,417,27
6001438000,Census Tract 4380,2013,31.2101911,8.5987261,7.257002707,12.86772916,0,0,24.9,6.1,33.8,6.9,57.13,0.24,17.85,24.78,11.192913,314,66
6001438100,Census Tract 4381,2013,18.6138614,27.1287129,7.43543802,12.70350903,0,0,20,8.9,33.9,7.3,39.30,11.60,20.15,28.95,11.360287,505,101
6001438201,Census Tract 4382.01,2013,24.7863248,9.4017094,6.887552572,12.3229664,0,0,11.4,11.1,45.9,11.6,44.11,5.81,22.44,27.64,10.986360,234,87
6001438203,Census Tract 4382.03,2013,15.7894737,58.9473684,7.488852956,12.90420737,0,0,25.3,7.8,41.3,7.5,18.84,6.45,48.15,26.57,11.212536,285,56
6001438204,Census Tract 4382.04,2013,7.8048780,13.6585366,7.260522598,11.92304638,0,0,20.7,7,48.2,5.5,34.59,4.42,45.95,15.05,10.956108,205,41
6001438300,Census Tract 4383,2013,36.7924528,26.4150943,7.504942068,12.61917518,0,0,15.5,7.9,50,7.8,32.02,10.22,36.39,21.37,11.205122,212,54
6001438400,Census Tract 4384,2013,4.5454545,32.7272727,6.964135612,12.68385842,0,0,14.9,5.2,38.1,3.4,39.13,12.24,30.09,18.54,11.238357,110,15
6001440100,Census Tract 4401,2013,29.3447293,30.4843305,7.419979924,12.6031695,0,0,32.3,4.7,31.7,7.9,40.68,6.24,35.83,17.24,11.082143,351,189
6001440200,Census Tract 4402,2013,37.9972565,26.4746228,7.198183577,12.8977187,0,0,14.2,4.5,37.9,17.1,24.10,2.91,16.18,56.80,10.993126,729,48
6001440301,Census Tract 4403.01,2013,15.3846154,19.7505198,7.019296654,13.00312929,0,0,24.8,8.2,37.1,7.4,36.13,13.39,31.33,19.16,10.876480,481,148
6001440304,Census Tract 4403.04,2013,25.6916996,27.8656126,7.242082359,12.85943896,0,0,32.2,8.4,48.6,3,15.17,6.10,64.22,14.51,11.343844,506,54
6001440305,Census Tract 4403.05,2013,22.3602484,8.6956522,7.649692624,13.12675373,0,0,38.6,6.2,53.8,7.9,14.35,5.43,57.75,22.47,11.452071,161,60
6001440306,Census Tract 4403.06,2013,32.4022346,34.9162011,7.50659178,12.73463995,0,0,32.3,10.1,52.4,13.6,13.42,6.39,64.38,15.81,11.281069,358,88
6001440307,Census Tract 4403.07,2013,22.2879684,27.0216963,7.0800265,12.82017662,0,0,32.7,5.7,46,12.6,34.64,2.53,55.09,7.74,10.846693,507,134
6001440308,Census Tract 4403.08,2013,25.0260688,22.1063608,7.110696123,13.03854689,0,0,36.1,3.9,47,9.4,27.13,5.23,42.80,24.84,11.032144,959,105
6001440331,Census Tract 4403.31,2013,38.9662028,30.8151093,7.265429723,12.89921983,0,0,26.8,5.5,53.6,3.7,13.69,6.16,59.86,20.29,11.142774,503,81
6001440332,Census Tract 4403.32,2013,17.8571429,0.0000000,7.649692624,13.44647381,0,0,54,4.7,51.8,1.1,7.76,2.12,74.74,15.38,12.089174,84,29
6001440333,Census Tract 4403.33,2013,20.1680672,43.6974790,7.434257382,13.26732915,0,0,45.4,3.6,50.9,3.6,16.21,3.90,73.38,6.50,11.555458,119,51
6001440334,Census Tract 4403.34,2013,36.3013699,42.4657534,7.649692624,13.00852256,0,0,37.5,3.3,45.9,9.9,15.99,4.23,55.96,23.82,11.600634,146,32
6001440335,Census Tract 4403.35,2013,36.0675513,16.1640531,7.428927195,13.32677253,0,0,55.7,6.8,53,3.6,21.83,1.10,63.47,13.59,11.713922,829,130
6001440336,Census Tract 4403.36,2013,24.2881072,34.3383585,7.342131731,12.96897907,0,0,40,7.4,43.6,15.9,28.42,7.02,46.50,18.06,11.159032,597,68
6001441100,Census Tract 4411,2013,25.9887006,33.0508475,7.276556403,13.19393958,0,0,36.3,5.3,22.7,8,49.71,2.12,29.39,18.78,11.348534,354,130
6001441200,Census Tract 4412,2013,18.3920705,24.8898678,7.233455419,13.28363153,0,0,46.8,6,33,8.2,39.49,7.50,36.14,16.88,11.559408,908,210
6001441301,Census Tract 4413.01,2013,14.1592920,18.4070796,7.474204806,13.4144358,0,0,65.2,4.4,38.7,8.1,34.00,9.13,45.85,11.01,11.690025,565,78
6001441302,Census Tract 4413.02,2013,28.0412371,10.5154639,7.28756064,13.32677253,0,0,45.1,4.5,38.9,7.5,40.09,2.97,40.94,16.00,11.542183,485,64
6001441401,Census Tract 4414.01,2013,11.3744076,16.1137441,7.134093721,13.15618493,0,0,49.5,5,42.9,3.7,38.51,1.23,49.21,11.05,11.481734,633,91
6001441402,Census Tract 4414.02,2013,28.7769784,19.6642686,7.528869257,13.32823869,0,0,48.9,5.8,40.4,7.8,28.53,3.20,52.92,15.35,11.522599,417,84
6001441501,Census Tract 4415.01,2013,23.5294118,21.7647059,7.548555979,13.30151324,0,0,48.1,6.3,43.6,5.5,12.35,7.18,70.32,10.15,11.819697,340,0
6001441503,Census Tract 4415.03,2013,26.5168539,4.9438202,7.649692624,13.31496524,0,0,76.7,5.1,56.1,3.8,7.53,2.83,83.30,6.33,11.797397,445,50
6001441521,Census Tract 4415.21,2013,23.8770686,13.2387707,7.649692624,13.31973774,0,0,56.5,4.4,46.8,4.4,19.96,3.72,69.99,6.33,11.677872,423,31
6001441522,Census Tract 4415.22,2013,42.2297297,14.8648649,7.531552381,13.1862767,0,0,43.6,5.5,42.4,6.1,28.16,3.98,57.12,10.74,11.395717,296,39
6001441523,Census Tract 4415.23,2013,14.2131980,14.5516074,7.444833274,13.23890119,0,0,67.2,9.1,54.5,7,15.65,3.96,73.41,6.98,11.620110,591,0
6001441524,Census Tract 4415.24,2013,10.4089219,12.2676580,7.416979621,13.36326826,0,0,78.9,3.2,58,7.7,7.38,4.64,82.42,5.56,11.861178,538,112
6001441601,Census Tract 4416.01,2013,5.5762082,16.3568773,7.515889085,13.07778433,0,0,26,7,31.7,7.2,47.30,1.86,31.49,19.35,11.413105,269,55
6001441602,Census Tract 4416.02,2013,24.3192488,21.0328638,7.268223021,12.98791728,0,0,31.4,4,42.3,3.9,28.94,5.19,35.37,30.51,11.337536,1065,129
6001441700,Census Tract 4417,2013,18.0639585,36.7329300,7.232010332,12.92659177,0,0,33.3,7.1,38.3,11,35.94,6.73,37.13,20.20,11.243646,1157,206
6001441800,Census Tract 4418,2013,34.8706412,22.7221597,7.343426229,13.20890798,0,0,44.6,6.7,31.6,3.5,43.04,2.15,39.67,15.15,11.251768,889,60
6001441921,Census Tract 4419.21,2013,29.3854749,6.8156425,7.649692624,12.93820013,0,0,49.7,8.3,45.3,2.6,29.26,5.09,39.67,25.98,11.534129,895,108
6001441923,Census Tract 4419.23,2013,18.6142709,23.6297828,7.247792582,12.83867333,0,0,56.3,6.2,65.6,10.1,20.03,4.63,63.70,11.64,11.065747,1934,219
6001441924,Census Tract 4419.24,2013,13.4251291,13.6833046,7.384610383,13.0589975,0,0,56.1,8.4,48.5,11.4,35.18,0.74,49.34,14.75,11.553040,1162,214
6001441925,Census Tract 4419.25,2013,9.3979442,9.9853157,7.480428306,12.53537639,0,0,80.9,4.6,57,1.8,22.52,2.30,61.50,13.69,11.655622,2043,261
6001441926,Census Tract 4419.26,2013,25.5740301,16.6270784,7.235619141,12.9217149,0,0,38.5,2.4,50.2,4.8,20.35,6.51,39.35,33.80,11.136106,1263,48
6001441927,Census Tract 4419.27,2013,15.6223893,24.6449457,7.370860167,12.95181228,0,0,66,8.2,54.2,4.9,15.61,10.20,60.08,14.11,11.300462,1197,260
6001442000,Census Tract 4420,2013,67.7419355,0.0000000,6.877296071,13.81551056,0,0,72.3,4,44.6,3.4,25.76,0.06,65.87,8.31,12.100345,31,0
6001442100,Census Tract 4421,2013,14.2857143,7.1428571,7.649692624,13.66468767,0,0,68.8,2.5,51.5,4.1,19.91,0.60,74.03,5.46,11.967181,252,87
6001442200,Census Tract 4422,2013,30.4964539,20.5673759,7.567862605,13.73245498,0,0,67.1,3,41.8,3.1,26.40,0.67,67.10,5.83,11.826823,423,116
6001442301,Census Tract 4423.01,2013,50.4065041,8.7804878,7.237778192,13.26299451,0,0,38.4,7.5,49.3,9.1,35.09,6.69,44.32,13.91,11.326909,615,75
6001442302,Census Tract 4423.02,2013,28.0065898,22.1581549,7.133295955,13.06917355,0,0,42.8,8.5,45.5,10.6,28.88,6.45,45.69,18.97,11.055720,1214,172
6001442400,Census Tract 4424,2013,37.8181818,23.8181818,7.442492723,13.0700169,0,0,32.1,6.5,36.7,12.2,39.37,5.58,27.73,27.32,11.414364,550,67
6001442500,Census Tract 4425,2013,21.7964072,8.8622754,7.237778192,13.04957761,0,0,31.8,6.3,41.4,3.7,37.63,5.98,38.52,17.88,11.288444,835,180
6001442601,Census Tract 4426.01,2013,8.8161209,14.3576826,7.374629015,13.34149891,0,0,46.5,3.5,25.9,1.6,48.91,3.27,27.29,20.53,11.458343,397,0
6001442602,Census Tract 4426.02,2013,36.0576923,30.5288462,7.225481473,13.41488373,0,0,30.6,5.9,38.5,14.7,44.99,2.28,31.23,21.50,11.063932,832,65
6001442700,Census Tract 4427,2013,25.2000000,11.6000000,7.247080585,13.31513019,0,0,45.7,2.2,21.8,3.8,58.83,1.09,25.77,14.31,11.541095,250,22
6001442800,Census Tract 4428,2013,22.9946524,36.8983957,7.476472381,13.06959531,0,0,24,7,35.4,9.9,46.79,3.28,33.51,16.42,11.423734,187,58
6001442900,Census Tract 4429,2013,10.5090312,10.6732348,7.291656209,13.21110659,0,0,35.7,3.3,32.2,3.8,39.66,5.88,37.24,17.21,11.564768,609,121
6001443001,Census Tract 4430.01,2013,54.6511628,11.0465116,7.425953657,12.99271017,0,0,23.9,5.5,32.8,3.5,45.74,5.57,26.45,22.24,11.244497,172,0
6001443002,Census Tract 4430.02,2013,61.2903226,6.9892473,7.479864131,13.13211567,0,0,30.5,6.9,43.5,6.4,32.36,0.40,42.57,24.67,11.245281,372,119
6001443102,Census Tract 4431.02,2013,25.1366120,7.6502732,7.649692624,13.72678863,0,0,63.1,4.1,51.1,0.9,18.69,0.97,69.29,11.05,11.855486,183,19
6001443103,Census Tract 4431.03,2013,20.0000000,15.5555556,7.649692624,13.81551056,0,0,80.5,4.1,58.2,7,11.05,1.78,81.62,5.55,12.237712,90,51
6001443104,Census Tract 4431.04,2013,20.8955224,16.4179104,7.474772182,13.72536701,0,0,72.1,6.7,52.4,3.5,21.84,0.10,73.21,4.84,11.785156,603,131
6001443105,Census Tract 4431.05,2013,14.2857143,0.0000000,7.649692624,13.79938118,0,0,74,4.8,51.4,0.5,17.58,2.74,74.62,5.07,11.979918,77,100
6001443200,Census Tract 4432,2013,14.2857143,0.0000000,7.649692624,13.81551056,0,0,76.3,4.9,47.4,3.1,20.82,0.29,68.83,10.06,12.221395,98,43
6001443301,Census Tract 4433.01,2013,0.0000000,6.7567568,7.589335823,13.45812107,0,0,60.6,4,41.5,4.6,28.65,1.15,57.89,12.31,11.904663,74,23
6001443321,Census Tract 4433.21,2013,18.2707993,12.0717781,7.392647521,12.84264947,0,0,61.6,4.4,59.1,8.6,20.72,1.80,73.87,3.60,11.499597,613,44
6001443322,Census Tract 4433.22,2013,14.4654088,12.5786164,7.649692624,13.4428514,0,0,60.1,3.7,43.2,1,24.48,4.02,62.19,9.31,11.824622,159,36
6001444100,Census Tract 4441,2013,20.3836930,14.1486811,7.358193753,13.15753745,0,0,30.5,6.4,24.9,4.4,53.56,1.46,18.84,26.15,11.433990,417,75
6001444200,Census Tract 4442,2013,19.8473282,26.2086514,7.454141078,12.88029182,0,0,21.8,3.9,33.9,4.9,35.35,4.22,26.64,33.79,11.366697,393,54
6001444301,Census Tract 4443.01,2013,14.5631068,40.7766990,7.145196135,13.03265746,0,0,38.4,6,33.1,2.3,37.55,1.33,29.50,31.62,11.287830,309,30
6001444302,Census Tract 4443.02,2013,25.6360078,33.0724070,7.113142109,13.00448034,0,0,17.2,7.3,39.3,14.6,28.23,5.22,25.36,41.20,11.191135,511,85
6001444400,Census Tract 4444,2013,38.9925373,6.9029851,7.325148958,12.79246946,0,0,21,4.9,37.3,6.4,37.31,5.86,12.92,43.91,11.251743,536,112
6001444500,Census Tract 4445,2013,19.3457944,28.0373832,7.382124366,12.9138621,0,0,26.5,4.8,33.5,13.9,37.31,12.56,28.03,22.11,11.214600,1070,116
6001444601,Census Tract 4446.01,2013,15.2727273,33.0909091,7.649692624,13.04526633,0,0,26.8,11,25.3,8.9,50.10,6.25,26.91,16.74,11.488817,275,47
6001444602,Census Tract 4446.02,2013,21.4168040,8.2372323,7.459914766,12.76024507,0,0,43.2,5.1,48.7,5.7,25.07,3.88,53.19,17.86,11.546679,607,84
6001450101,Census Tract 4501.01,2013,13.1355932,11.7796610,7.575584652,13.17210547,0,0,59.4,4.9,33.9,2.8,48.54,4.29,38.98,8.19,11.732872,1180,171
6001450102,Census Tract 4501.02,2013,37.1428571,8.1318681,7.508238775,13.39817528,0,0,32,1.5,25.1,1.8,35.79,22.41,20.37,21.43,11.769086,455,122
6001450200,Census Tract 4502,2013,25.5847953,21.4181287,7.433075349,13.13823673,0,0,59.3,5.7,20,5.2,62.23,5.71,24.99,7.06,11.397840,1368,199
6001450300,Census Tract 4503,2013,13.6178862,20.7317073,7.546446274,13.07736601,0,0,43.1,5.2,16.6,5.4,62.91,8.08,20.39,8.63,11.495728,492,52
6001450400,Census Tract 4504,2013,17.6043557,30.6715064,7.649692624,13.03832938,0,0,36.7,4.6,22.7,4.3,74.21,1.37,21.03,3.39,11.521737,551,75
6001450501,Census Tract 4505.01,2013,8.2595870,11.7994100,7.371489295,13.17476606,0,0,48,4,24.2,2,75.96,4.30,15.59,4.15,11.702744,339,31
6001450502,Census Tract 4505.02,2013,63.4615385,0.0000000,7.552762084,13.43556699,0,0,61.8,7.1,15.8,1.5,69.67,0.02,21.76,8.55,11.949566,104,26
6001450601,Census Tract 4506.01,2013,32.5000000,10.0000000,7.456454555,13.81551056,0,0,69.4,4.1,24.5,2.2,70.09,3.54,21.21,5.16,11.871474,120,113
6001450602,Census Tract 4506.02,2013,11.2820513,25.0256410,7.502738211,13.46722886,0,0,60.6,5.6,18.6,5.4,68.82,3.42,21.15,6.61,11.782006,975,226
6001450603,Census Tract 4506.03,2013,40.2010050,15.0753769,7.649692624,13.32252485,0,0,52.7,6.9,20,3.9,70.37,0.19,20.00,9.44,11.690427,199,68
6001450604,Census Tract 4506.04,2013,41.2060302,15.8291457,7.35436233,13.58973856,0,0,52.4,4.4,13.7,3.7,79.96,2.40,13.18,4.45,11.642760,398,0
6001450605,Census Tract 4506.05,2013,17.3814898,18.5101580,7.471932078,13.36828552,0,0,56.3,7.2,21.7,3,69.22,0.07,26.56,4.15,11.682913,443,11
6001450606,Census Tract 4506.06,2013,8.0769231,15.7692308,7.547501683,13.59623452,0,0,62.3,6.2,21.1,2.6,68.25,2.68,24.08,4.99,11.898283,260,37
6001450607,Census Tract 4506.07,2013,20.8597604,29.0345314,7.215239979,13.61253721,0,0,39.5,5.2,24.1,6.8,72.04,4.00,16.79,7.16,11.294073,1419,157
6001450701,Census Tract 4507.01,2013,3.7267081,11.4906832,7.494986234,13.81551056,0,0,70.8,3.4,22.1,4.9,63.21,0.30,29.56,6.93,12.051866,322,57
6001450741,Census Tract 4507.41,2013,21.1936663,34.9573691,7.385230923,13.55673983,0,0,44,7.2,23.3,8.2,75.40,3.03,14.76,6.81,11.384581,821,61
6001450742,Census Tract 4507.42,2013,15.2112676,19.4366197,7.518064181,13.36656367,0,0,54.3,5.5,20.3,1.2,70.68,1.29,23.11,4.93,11.657234,355,89
6001450743,Census Tract 4507.43,2013,19.8749131,13.7595552,7.440146681,12.99157109,0,0,55.5,2.8,51.3,6.9,41.92,5.75,47.04,5.29,11.316412,1439,56
6001450744,Census Tract 4507.44,2013,8.7719298,11.8421053,7.440733707,13.3700044,0,0,55.4,6.3,26.4,4.7,60.16,1.19,30.66,7.99,11.721053,228,0
6001450745,Census Tract 4507.45,2013,25.4838710,26.2903226,7.437795122,13.40392677,0,0,62.6,3.1,38.6,5,50.01,2.23,43.11,4.65,11.813289,620,42
6001450746,Census Tract 4507.46,2013,27.8195489,12.4060150,7.649692624,13.32105029,0,0,40.8,9.1,12.7,6.6,83.62,1.32,8.93,6.12,11.595243,266,66
6001450750,Census Tract 4507.50,2013,32.1091291,18.6778594,7.194436851,12.82422685,0,0,57.9,4.7,32.8,11.5,49.68,7.17,32.51,10.64,11.217198,953,99
6001450751,Census Tract 4507.51,2013,28.2352941,0.0000000,7.649692624,13.54343933,0,0,75.7,3.4,31,0.7,47.80,10.14,35.76,6.30,12.086067,85,60
6001450752,Census Tract 4507.52,2013,0.0000000,15.8730159,7.484930283,13.65075383,0,0,58.5,2.4,39.8,1.4,38.57,1.73,50.49,9.20,11.987767,189,96
6075045100,Census Tract 451,2013,17.2391445,22.4886585,7.336936914,13.77666577,0,0,50.4,2.9,28.5,17.5,47.40,2.47,43.08,7.05,11.216243,1543,192
6001451101,Census Tract 4511.01,2013,23.7804878,19.3089431,7.348587531,13.33148914,0,0,48.2,5.3,20.4,4.3,76.28,3.02,16.93,3.77,11.801235,492,106
6001451102,Census Tract 4511.02,2013,65.5172414,0.0000000,7.649692624,13.62857839,0,0,64,4.9,12.8,2.3,84.06,0.52,7.12,8.30,11.977056,29,24
6001451201,Census Tract 4512.01,2013,20.6329114,26.5822785,7.254177846,12.79024166,0,0,37.3,4.9,18.2,5.7,71.00,3.31,14.62,11.08,11.424881,790,223
6001451202,Census Tract 4512.02,2013,7.5675676,28.6486486,7.649692624,12.92707815,0,0,33.7,6.7,15.1,7.6,76.38,0.84,10.11,12.66,11.572571,185,89
6001451300,Census Tract 4513,2013,0.0000000,25.8333333,7.432483808,13.02010914,0,0,32.7,6.1,10.7,3.1,86.94,2.09,5.97,5.00,11.584539,360,29
6001451401,Census Tract 4514.01,2013,16.4532020,38.6206897,7.226936018,13.22455889,0,0,40.6,6.1,20.3,14,74.40,1.31,14.20,10.09,11.330120,1015,0
6001451403,Census Tract 4514.03,2013,13.5135135,6.7567568,7.057897937,12.87569528,0,0,31.6,9.1,23.5,7.2,83.75,0.00,13.30,2.95,11.542892,148,115
6001451404,Census Tract 4514.04,2013,21.2638770,23.9111870,7.201916318,12.71919563,0,0,22,5.6,33.2,9,83.21,2.26,5.89,8.63,11.144482,1171,180
6001451501,Census Tract 4515.01,2013,25.9567388,12.1464226,7.012115294,13.3700044,0,0,43,3.2,13.7,4.3,82.98,1.68,9.91,5.43,11.296062,601,35
6001451503,Census Tract 4515.03,2013,33.6387435,7.7225131,7.053585727,12.98033888,0,0,28.7,4.4,12.9,5.5,79.93,0.09,11.14,8.84,11.350407,764,164
6001451504,Census Tract 4515.04,2013,24.4186047,26.7441860,7.398174093,13.0530133,0,0,38.1,5.2,11.7,2.4,80.70,2.43,9.06,7.82,11.543697,86,13
6001451505,Census Tract 4515.05,2013,27.6595745,0.0000000,7.649692624,13.21110659,0,0,50.1,4.1,8.8,1.8,92.30,0.00,4.70,3.00,11.837853,94,0
6001451506,Census Tract 4515.06,2013,32.3475046,20.1478743,7.306531399,13.0311249,0,0,30.7,1.7,27.5,10.7,79.29,7.23,5.94,7.54,11.428902,541,149
6001451601,Census Tract 4516.01,2013,22.9445507,39.5793499,7.327123292,13.39802347,0,0,52,4.4,8.2,3.4,85.42,0.17,9.71,4.71,11.760996,523,85
6001451602,Census Tract 4516.02,2013,28.2157676,32.1576763,7.189922171,13.07882938,0,0,41,2.1,16.2,3,80.48,0.24,12.02,7.26,11.443522,964,223
6001451701,Census Tract 4517.01,2013,3.5211268,37.3239437,7.559559496,12.99043071,0,0,22.5,6.2,9.3,8.4,81.34,2.19,7.30,9.16,11.443843,284,63
6001451703,Census Tract 4517.03,2013,17.4496644,0.0000000,7.649692624,13.11975999,0,0,39.1,8,14,5.7,73.93,1.83,15.54,8.69,11.689547,149,0
6001451704,Census Tract 4517.04,2013,20.1372998,25.6292906,7.201170883,13.16733674,0,0,40.1,3.3,8.1,3.5,93.62,0.00,1.11,5.28,11.438137,437,104
6075045200,Census Tract 452,2013,19.6518810,25.6035935,7.384610383,13.75841097,0,0,51.7,4.9,37.2,17.8,45.67,0.42,45.29,8.62,11.132733,1781,139
6075047600,Census Tract 476,2013,36.2673726,16.6776969,7.462789157,13.76516418,0,0,52.5,1.6,36.5,7.6,43.13,0.41,47.96,8.50,11.259568,1511,148
6075047701,Census Tract 477.01,2013,30.6141155,17.5985335,7.239932591,13.62881947,0,0,47.8,5.9,46.8,8.9,37.75,1.84,51.78,8.63,11.169153,1091,262
6075047702,Census Tract 477.02,2013,15.3182309,20.9277238,7.374629015,13.60860938,0,0,50.2,4.7,42.6,7.3,39.19,0.90,54.00,5.91,11.355851,927,120
6075047801,Census Tract 478.01,2013,20.1351351,33.2432432,7.431891917,13.59884597,0,0,55.4,6.4,44.6,11.1,43.56,1.52,44.85,10.08,11.245987,740,253
6075047802,Census Tract 478.02,2013,21.1374408,20.4739336,7.284820913,13.71778747,0,0,48.3,4,34.2,7.9,37.10,0.00,55.41,7.49,11.280363,1055,49
6075047901,Census Tract 479.01,2013,19.0283401,24.5344130,7.154615357,13.58773128,0,0,51.1,5.7,33.9,6.1,49.37,2.33,37.35,10.95,11.084923,1235,211
6075047902,Census Tract 479.02,2013,20.0962696,29.1215403,7.408530567,13.49282288,0,0,53.5,6.7,45.5,12.6,51.28,0.74,39.09,8.89,11.246809,831,89
6081600100,Census Tract 6001,2013,42.4283765,25.9208731,7.239932591,13.31562487,0,0,50,8.2,26.4,4.7,53.49,0.24,30.41,15.86,11.259310,733,37
6081600200,Census Tract 6002,2013,38.6454183,27.8884462,7.181591945,13.10643723,0,0,24.8,11.4,58.3,20.9,12.04,4.67,60.27,23.02,10.913341,502,35
6081600300,Census Tract 6003,2013,6.2500000,33.4821429,7.649692624,13.27371013,0,0,36.4,5.8,49.7,2.6,24.94,1.48,55.73,17.85,11.447053,224,87
6081600401,Census Tract 6004.01,2013,18.9368771,20.9302326,7.551712215,13.25040473,0,0,36.9,3.2,41.4,8.2,36.90,9.63,49.46,4.00,11.440989,301,0
6081600402,Census Tract 6004.02,2013,45.9459459,31.4189189,7.262628601,13.1145328,0,0,22.5,5.3,51.3,12.4,21.99,2.34,52.70,22.98,11.183101,296,92
6081600500,Census Tract 6005,2013,38.7843705,10.4196816,7.327780538,13.09970869,0,0,32.9,6,48.2,6.6,20.63,2.05,56.86,20.46,11.336832,691,202
