GEOID,Census_Tract,year,rent_burdened,rent_overburdened,log_median_rent,log_median_house_price,percent_airbnb_all_rentals,percent_airbnb_active_rentals,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_non_white,log_MHI
6001423700,Census Tract 4237,2015,12.34285714,32.4571429,7.405495663,13.36812911,0,0,82.46047431,7.8,16.47727273,29.79,10.905717
6001423800,Census Tract 4238,2015,16.14035088,31.2280702,7.170888479,13.61057523,0,0,83.28767123,4.6,15.61483409,16.88,11.815087
6001423901,Census Tract 4239.01,2015,24.30426716,28.0148423,7.035268599,13.36436794,0,0,64.18205805,7,10.54490414,28,11.027491
6001423902,Census Tract 4239.02,2015,22.52066116,20.8677686,7.303843225,12.87338907,0,0,82.19727346,11.3,13.06150657,18.18,11.352369
6001424001,Census Tract 4240.01,2015,23.53433836,32.2445561,7.605392365,12.3506058,0,0,46.20049946,10,17.21212121,56.15,10.744171
6001424002,Census Tract 4240.02,2015,31.63097199,23.0642504,7.560080465,12.85865821,0,0,38.87240356,7.9,14.27316645,63.55,10.642922
6001425101,Census Tract 4251.01,2015,15.22633745,19.9588477,7.268920128,12.92877863,0,0,74.4510978,5,40.13906448,38.18,11.207025
6001425102,Census Tract 4251.02,2015,11.33440514,37.4598071,7.33432935,12.80820043,0,0,78.07351077,5.6,36.00529977,51.94,11.309303
6001425103,Census Tract 4251.03,2015,26.09853529,8.2556591,7.418780883,13.69198607,0,0,74.93528904,4.3,16.79091232,51.93,11.463168
6001425104,Census Tract 4251.04,2015,30.89430894,20.7686622,7.921535632,13.78216058,0,0,57.90245691,10,24.76553341,59.44,10.944718
6075042601,Census Tract 426.01,2015,13.91678623,34.0028694,7.60638739,14.31209526,0,0,52.85196175,2.8,42.61236653,50.46,10.959053
6075042602,Census Tract 426.02,2015,24.42211055,15.1758794,7.284134806,14.04884204,0,0,60.3312006,3.8,33.00740741,50.37,11.314633
6001426100,Census Tract 4261,2015,0,34.6405229,7.377758908,13.70368474,0,0,86.6039953,4.2,15.75474734,26.13,12.286597
6001426200,Census Tract 4262,2015,17.17171717,11.4478114,7.145984468,13.58029443,0,0,83.56763511,4.2,12.79426817,27.94,12.106319
6075042700,Census Tract 427,2015,24.42367601,30.8411215,7.043159916,13.23157646,0,0,50.37726358,3.7,43.1372549,53.14,10.860959
6001427100,Census Tract 4271,2015,9.79899497,2.2613065,7.226936018,13.29715667,0,0,57.14285714,1.9,16.12541993,28.75,11.549739
6001427200,Census Tract 4272,2015,30.53278689,19.8770492,7.267525428,12.86927595,0,0,38.22023047,12.3,20.11065672,43.66,11.083618
6001427300,Census Tract 4273,2015,24.76875642,32.6824255,7.238496841,13.30668294,0,0,43.78682378,8,33.26829268,59.16,11.222212
6001427600,Census Tract 4276,2015,26.40522876,38.9542484,7.232733136,13.49282288,0,0,34.00481058,11.9,39.93500632,74.67,10.636288
6001427700,Census Tract 4277,2015,23.39142091,14.6112601,7.694392803,13.4479191,0,0,48.09970385,4.2,22.27354891,43.46,11.270816
6001427800,Census Tract 4278,2015,22.82352941,11.0588235,7.168579897,14.50865774,0,0,59.3389297,5.1,26.22982695,38.46,11.474413
6001427900,Census Tract 4279,2015,25.28352235,10.4736491,7.211556733,13.10907548,0,0,49.93551715,7.3,21.88348298,43.89,11.273767
6075042800,Census Tract 428,2015,13.97379913,15.720524,7.315883505,13.42468773,0,0,78.68375073,5,19.79124849,29.47,11.876624
6001428000,Census Tract 4280,2015,17.57246377,23.8224638,7.607381426,13.3830339,0,0,53.51374945,14.6,36.42490372,58.09,11.106775
6001428100,Census Tract 4281,2015,30.10989011,24.2857143,7.596894438,13.26507748,0,0,48.65021771,8.9,21.32412673,34.93,11.33338
6001428200,Census Tract 4282,2015,20.77051926,24.6231156,7.22329568,13.58961322,0,0,54.39439439,7.6,20.18638208,45.53,11.394266
6001428301,Census Tract 4283.01,2015,21.38728324,13.6801541,7.358830898,13.0844538,0,0,55.82140568,5,32.59416768,62.32,11.529124
6001428302,Census Tract 4283.02,2015,6.1965812,28.4188034,7.467371067,13.39132124,0,0,67.8200692,4.9,23.23993742,55.24,11.763202
6001428400,Census Tract 4284,2015,24.65047829,15.5261221,6.97634807,13.12436138,0,0,44.26020408,8.5,26.59550307,44.08,11.13168
6001428500,Census Tract 4285,2015,28.03180915,20.5765408,7.83715965,13.59983902,0,0,54.07258065,9.9,30.67520373,51.11,11.101191
6001428600,Census Tract 4286,2015,35.34136546,6.4257028,7.579678823,13.41264208,0,0,49.91532599,6.8,33.53503185,57.61,11.183768
6001428700,Census Tract 4287,2015,20.25316456,17.721519,7.749753406,13.35664467,0,0,46.82105263,11.8,25.10864317,63.52,10.831252
6001430101,Census Tract 4301.01,2015,5.61056106,32.0132013,7.546446274,13.3098383,0,0,56.29722922,8.8,31.20068857,58.36,11.76914
6001430102,Census Tract 4301.02,2015,4.90196078,8.8235294,7.152268856,13.35696108,0,0,55.65873476,2.7,22.20663862,30.67,11.57355
6001430200,Census Tract 4302,2015,22.03389831,19.2090395,7.351799869,13.29345545,0,0,40.89264174,5.1,18.35110377,26.79,11.607235
6001430300,Census Tract 4303,2015,0,29.0983607,7.487733761,12.94753369,0,0,36.36733035,4.2,15.03050471,40.65,11.505669
6001430400,Census Tract 4304,2015,9.45945946,0,7.156176637,13.23676292,0,0,46.60012477,4.4,22.28710462,34.65,11.58192
6001430500,Census Tract 4305,2015,28.0239521,32.4550898,7.20489251,13.13981029,0,0,27.92176039,9.9,29.04892621,47.17,10.911883
6001430600,Census Tract 4306,2015,33.13253012,28.313253,7.260522598,13.10236473,0,0,43.5973522,7,23.01794738,44.31,11.488459
6001430700,Census Tract 4307,2015,10.35598706,9.0614887,7.115582126,12.86617997,0,0,37.61434321,6.1,16.35573729,27.91,11.511234
6001430800,Census Tract 4308,2015,28.72340426,11.2293144,7.290292882,12.88283635,0,0,27.43716232,4.8,21.65490067,36.2,11.297564
6001430900,Census Tract 4309,2015,23.75090514,31.6437364,7.180831199,12.92488757,0,0,26.7453294,11,26.66799442,47.64,10.966611
6001431000,Census Tract 4310,2015,14.15465269,31.8479685,7.242797923,12.70654486,0,0,17.84660767,8.5,31.80272109,36.53,11.030428
6001431100,Census Tract 4311,2015,21.55576382,33.7394564,7.051855623,13.10093543,0,0,22.12591241,11.2,14.82843137,40.75,10.904854
6001431200,Census Tract 4312,2015,15.97690087,49.6631376,7.195937226,13.07296303,0,0,38.4296513,11.9,19.72826087,40.16,10.910788
6001432100,Census Tract 4321,2015,23.68421053,38.4210526,7.134093721,12.83040551,0,0,53.03825956,5.1,16.31037213,53.87,11.457233
6001432200,Census Tract 4322,2015,23.65930599,25.5520505,7.205635176,12.83601375,0,0,27.45299145,5.3,23.94854033,44.41,11.020169
6001432300,Census Tract 4323,2015,36.94493783,27.1758437,7.135687347,12.85657325,0,0,37.64705882,7.2,36.0820427,58.46,11.188566
6001432400,Census Tract 4324,2015,23.36706532,19.2272309,7.292337176,12.7628272,0,0,19.49282787,14.3,37.98551679,56.91,10.863891
6001432501,Census Tract 4325.01,2015,27.07482993,28.1632653,7.122866659,12.61884433,0,0,17.9805943,7.9,45.03406979,59.2,11.010894
6001432502,Census Tract 4325.02,2015,20.4638472,30.5593452,7.395107547,13.01232527,0,0,24.80127186,6,44.07677035,66.07,10.970093
6001432600,Census Tract 4326,2015,31.59379408,24.4475787,7.184629153,13.36812911,0,0,25.7790927,9.9,28.15120275,60,10.956754
6001432700,Census Tract 4327,2015,25.66371681,14.4542773,6.998509642,12.85029215,0,0,37.5,6,23.97959184,30.77,11.313645
6001432800,Census Tract 4328,2015,37.05357143,6.6964286,7.117205503,12.92000237,0,0,44.41272431,7.3,20.47936893,47.51,11.386512
6001433000,Census Tract 4330,2015,17.95454545,22.9545455,7.085901464,12.67826139,0,0,30.14320643,10.2,35.2726324,44.64,11.183268
6001433102,Census Tract 4331.02,2015,18.08943089,28.8617886,7.3524411,12.25247902,0,0,29.93904625,5.2,46.04372723,54.24,11.141166
6001433103,Census Tract 4331.03,2015,19.00257954,18.3147034,7.535296702,12.8166531,0,0,16.37831603,5.5,40.02893658,54.86,10.8553
6001433104,Census Tract 4331.04,2015,29.16666667,21.8553459,7.404279118,12.85787686,0,0,37.53987948,7.2,27.26355612,57.07,10.780954
6001433200,Census Tract 4332,2015,25.40192926,23.3440514,7.099201744,12.96219463,0,0,23.99663795,7.4,37.24745763,64.71,10.867806
6001433300,Census Tract 4333,2015,30.34934498,27.2925764,7.072421901,12.84449961,0,0,25.76687117,6.7,34.59459459,63.44,11.071548
6001433400,Census Tract 4334,2015,24.57627119,23.8983051,7.145196135,12.80105558,0,0,35.81413664,10.4,47.45942666,73.73,11.198913
6001433500,Census Tract 4335,2015,10.18867925,21.1320755,7.031741259,12.71679826,0,0,19.3233945,9.4,32.53509496,60.01,11.247083
6001433600,Census Tract 4336,2015,16.68331668,24.8751249,7.068172,12.67794952,0,0,19.19797188,10.4,41.09097127,67.89,10.969525
6001433700,Census Tract 4337,2015,17.57188498,22.6837061,7.466227556,12.24673463,0,0,15.05164781,7.9,34.42720764,34.58,10.995948
6001433800,Census Tract 4338,2015,36.66886109,29.361422,7.795646536,12.64077288,0,0,22.9077462,7.6,37.21273197,58.18,10.818357
6001433900,Census Tract 4339,2015,17.61392729,42.8059396,7.302496424,13.21238688,0,0,15.75134377,18.3,36.7411718,57.47,10.586685
6001434000,Census Tract 4340,2015,17.6910299,38.372093,7.118016204,13.49805633,0,0,12.72335182,17,32.01666969,56.04,10.636288
6001435102,Census Tract 4351.02,2015,5.79345088,27.9596977,7.156956365,12.74606865,0,0,57.69833804,7.5,30.4853294,52.68,11.653756
6001435103,Census Tract 4351.03,2015,25.77319588,12.371134,7.153833802,13.02342663,0,0,62.5303599,2.3,33.97608371,64.98,11.951516
6001435104,Census Tract 4351.04,2015,20.3074952,31.3901345,7.103322063,12.88003701,0,0,27.93876435,8.9,37.0010985,67.45,10.873414
6001435200,Census Tract 4352,2015,29.2,8,7.17395832,12.6526797,0,0,30.01864512,12.5,25.55580508,60.61,11.491017
6001435300,Census Tract 4353,2015,30.672748,31.2428734,7.188412736,12.77507283,0,0,30.44765076,14.1,26.60051973,53.46,11.049794
6001435400,Census Tract 4354,2015,27.41691843,27.7945619,7.264730178,12.45371367,0,0,36.3514868,9.7,31.02486637,45.46,10.872409
6001435500,Census Tract 4355,2015,22.5772098,40.8945687,7.38274645,12.71108138,0,0,20.59301381,8.2,33.38036117,38.12,10.832201
6001435601,Census Tract 4356.01,2015,34.49744463,31.1754685,7.532088144,12.81529459,0,0,11.00977199,12,38.67403315,61.77,10.710655
6001435602,Census Tract 4356.02,2015,32.96582139,30.9812569,7.418780883,12.71409434,0,0,18.00561798,10.5,31.44688645,33.28,10.941801
6001435700,Census Tract 4357,2015,14.06649616,15.3452685,6.971668605,12.87774079,0,0,15.91674319,14.1,28.89029269,43.19,11.215947
6001435800,Census Tract 4358,2015,30.71428571,12.3809524,7.044032897,12.86953352,0,0,18.92837911,10.6,38.46153846,46.75,11.05108
6001435900,Census Tract 4359,2015,32.89817232,19.0600522,7.217443432,12.77535584,0,0,26.74772036,10.2,27.64378479,48.37,11.363892
6001436000,Census Tract 4360,2015,35.57312253,15.0197628,7.215239979,12.59167512,0,0,27.88104089,9.2,28.15262913,47.18,11.245516
6001436100,Census Tract 4361,2015,14.79524439,12.4174373,7.706612914,12.84423552,0,0,22.03469292,12.1,40.86021505,55.72,11.188109
6001436200,Census Tract 4362,2015,27.12031558,32.2485207,7.198183577,12.88866431,0,0,12.11604096,13.2,36.83949392,52.37,10.680884
6001436300,Census Tract 4363,2015,28.37116155,24.2323097,7.125283092,13.24050191,0,0,25.12005911,12.8,38.15576324,60.06,10.930729
6001436401,Census Tract 4364.01,2015,17.28942369,26.9791007,7.063903961,12.79163462,0,0,30.61186878,9.9,19.6652185,41.14,11.228744
6001436402,Census Tract 4364.02,2015,44.26229508,0,7.46565531,12.7367009,0,0,40.88478367,7.9,15.91225627,39.97,11.678533
6001436500,Census Tract 4365,2015,22.80966767,30.060423,7.202661197,12.78772945,0,0,30.45734674,13.4,39.35418769,60,10.856592
6001436601,Census Tract 4366.01,2015,34.27017226,24.206709,7.122059882,12.71919563,0,0,16.24786533,8.4,43.61549498,54.26,11.014901
6001436602,Census Tract 4366.02,2015,31.58284024,20.7100592,7.415776975,12.78184296,0,0,17.93904209,8.9,44.4423895,63.21,10.643375
6001436700,Census Tract 4367,2015,14.64019851,23.82134,7.617759577,12.74752446,0,0,27.32681683,5.2,46.21848739,65.29,11.271847
6001436800,Census Tract 4368,2015,44.1091954,28.3045977,7.124478262,12.82960176,0,0,26.2739429,11.7,38.63849765,63.85,11.017054
6001436900,Census Tract 4369,2015,30.859375,26.953125,7.429520843,13.01944432,0,0,13.72600578,11,43.54568952,49.29,10.939054
6001437000,Census Tract 4370,2015,17.7852349,40.2684564,7.233455419,12.73758286,0,0,28.08388158,11.3,34.13173653,53.95,11.14646
6001437101,Census Tract 4371.01,2015,25.30120482,30.7228916,7.571473649,12.94991294,0,0,38.81994339,6.6,37.85817656,70.61,11.527814
6001437102,Census Tract 4371.02,2015,32.96,20.48,7.173191742,12.89846954,0,0,22.69918699,11.7,45.10844485,69.45,11.04583
6001437200,Census Tract 4372,2015,31.38461538,26.1538462,7.134890852,12.7662597,0,0,28.38145897,7.9,34.43640124,65.55,11.253248
6001437300,Census Tract 4373,2015,24.54954955,36.2612613,7.07834158,12.74781537,0,0,22.33228276,12.6,36.18208517,68.96,11.117821
6001437400,Census Tract 4374,2015,30.41474654,26.7281106,7.119635638,12.74955905,0,0,16.59252669,11.7,36.67664671,49.16,11.165692
6001437500,Census Tract 4375,2015,32,36.8421053,7.481555702,12.25486281,0,0,10.73512252,14.8,39.08851884,56.68,10.632701
6001437600,Census Tract 4376,2015,21.04018913,29.0780142,7.195937226,12.71108138,0,0,12.56190905,14,42.7441353,58.87,10.997288
6001437701,Census Tract 4377.01,2015,32.13828425,25.6081946,7.418780883,12.80765263,0,0,8.86981402,10.7,38.35902796,60.02,10.743674
6001437702,Census Tract 4377.02,2015,33.09929789,23.7713139,7.356918242,12.76711599,0,0,8.183421517,8.9,49.89006596,49.59,10.824268
6001437800,Census Tract 4378,2015,56.04113111,22.3650386,7.068172,13.11634531,0,0,22.12922665,6.7,40.32509463,68.4,11.213117
6001437900,Census Tract 4379,2015,39.89218329,20.754717,7.357556201,12.80435955,0,0,14.95145631,13.2,43.61888112,60.93,10.98636
6001438000,Census Tract 4380,2015,37.80068729,20.9621993,7.429520843,12.44587664,0,0,33.76018626,11.5,37.82087849,38.31,11.196816
6001438100,Census Tract 4381,2015,28.30188679,38.6792453,7.486613313,12.81800977,0,0,19.06388108,11.9,43.46543002,59.05,11.358141
6001438201,Census Tract 4382.01,2015,20.57613169,3.2921811,6.964135612,11.97161533,0,0,13.32951945,11.6,49.70170747,62.62,11.062175
6001438203,Census Tract 4382.03,2015,11.53846154,52.3668639,7.548555979,12.69373199,0,0,19.09424725,13,41.41549453,76.07,11.184852
6001438204,Census Tract 4382.04,2015,19.59654179,35.1585014,7.311886164,12.76654521,0,0,25.26162083,7.2,49.05695612,65.55,10.996216
6001438300,Census Tract 4383,2015,31.88405797,36.5942029,7.186144305,12.77507283,0,0,20.1754386,11.9,49.47292765,67.66,11.155021
6001438400,Census Tract 4384,2015,5.88235294,32.3529412,7.455298486,12.89921983,0,0,19.49352179,6,42.2275641,59.37,11.261254
6001440100,Census Tract 4401,2015,30.62015504,29.2635659,7.672292456,13.02475055,0,0,33.00275482,7.9,32.74021352,57.37,11.102759
6001440200,Census Tract 4402,2015,39.31506849,23.9726027,7.544861069,12.95937375,0,0,10.13107591,4,33.06438599,75.92,11.009754
6001440301,Census Tract 4403.01,2015,9.5840868,24.7739602,7.092573716,13.21785536,0,0,29.60940781,6.9,37.77321402,71.97,11.253727
6001440304,Census Tract 4403.04,2015,37.14902808,20.5183585,7.344719054,12.82826074,0,0,27.75862069,9.6,47.59503491,85.9,11.362928
6001440305,Census Tract 4403.05,2015,23.88059701,5.4726368,7.338888134,12.55919127,0,0,29.03650115,9.5,42.48780488,78.51,11.500347
6001440306,Census Tract 4403.06,2015,32.50620347,29.0322581,7.939158818,13.12456096,0,0,32.86467487,12.2,54.40539239,87.94,11.285874
6001440307,Census Tract 4403.07,2015,19.60297767,26.3027295,7.621684999,13.03331356,0,0,27.4427604,6.6,45.54529573,62.44,10.777226
6001440308,Census Tract 4403.08,2015,31.76733781,20.8053691,7.552237288,13.50844177,0,0,40.26548673,3.1,51.9662417,77.64,11.172264
6001440331,Census Tract 4403.31,2015,37.95761079,30.0578035,7.454719949,13.35077304,0,0,22.69263336,9.9,53.1701891,82.98,11.15842
6001440332,Census Tract 4403.32,2015,21.42857143,0,7.394493107,13.09519771,0,0,52.98597194,4.8,52.59280249,88.21,11.980081
6001440333,Census Tract 4403.33,2015,18.43971631,26.2411348,7.150701458,13.3637397,0,0,46.86234818,6.5,51.05319529,80.19,11.580248
6001440334,Census Tract 4403.34,2015,28.57142857,18.3673469,7.421177529,13.04828617,0,0,32.14181072,7.1,52.81765588,84.47,11.628858
6001440335,Census Tract 4403.35,2015,22.92358804,15.8361019,7.594884387,13.32905229,0,0,52.58707469,8.3,54.61560446,85.25,11.661018
6001440336,Census Tract 4403.36,2015,20.5834684,29.9837925,7.431891917,13.3424623,0,0,37.51820565,11.2,38.64948057,73.68,11.252262
6001441100,Census Tract 4411,2015,31.98992443,25.1889169,7.374629015,13.57280185,0,0,39.10045962,9,26.0715968,53.46,11.354117
6001441200,Census Tract 4412,2015,35.82589286,11.6071429,7.659171368,13.37172034,0,0,50.23293498,4.5,31.55188743,58.9,11.630335
6001441301,Census Tract 4413.01,2015,15.19607843,18.3006536,7.707512195,13.14997854,0,0,69.44569626,4.8,45.13079105,68.99,11.649378
6001441302,Census Tract 4413.02,2015,28.51405622,12.4497992,7.753623547,13.3627966,0,0,47.68631271,7.1,40.41769042,68.15,11.523826
6001441401,Census Tract 4414.01,2015,10.87866109,23.0125523,7.730174795,13.40648913,0,0,42.40940255,4.1,43.12326595,74.63,11.564996
6001441402,Census Tract 4414.02,2015,23.20574163,20.3349282,7.58781722,13.36859826,0,0,54.27550179,5.5,41.85242121,71.91,11.685794
6001441501,Census Tract 4415.01,2015,5.71428571,29.6428571,7.508787171,13.38334207,0,0,49.94656978,4.3,44.95607392,87.73,11.780262
6001441503,Census Tract 4415.03,2015,25.29880478,8.1673307,7.510977752,13.23640609,0,0,76.09225992,5.5,56.67293233,94.86,11.907923
6001441521,Census Tract 4415.21,2015,23.22738386,20.2933985,7.528869257,13.29007878,0,0,52.03291384,3.8,49.25081433,80.03,11.700964
6001441522,Census Tract 4415.22,2015,27.55417957,24.4582043,7.403061091,13.39741603,0,0,41.89226905,5.8,46.31147541,74.29,11.460168
6001441523,Census Tract 4415.23,2015,18.99592944,11.1261872,7.290974778,13.23711961,0,0,67.09200806,8,56.82082268,90.36,11.653643
6001441524,Census Tract 4415.24,2015,5.70824524,21.141649,7.41517511,13.11594281,0,0,76.36949517,8.7,60.16929764,92.86,11.923172
6001441601,Census Tract 4416.01,2015,12.72727273,18.1818182,7.577633833,13.03506105,0,0,32.76420371,8.1,34.94478016,61.62,11.510001
6001441602,Census Tract 4416.02,2015,24.85875706,20.1506591,7.347299701,13.24103491,0,0,33.50272915,4.2,42.53936516,74.09,11.414154
6001441700,Census Tract 4417,2015,11.83986371,30.6643952,7.488852956,13.14353761,0,0,35.80685619,7.8,36.26101322,64.21,11.427662
6001441800,Census Tract 4418,2015,18.51040526,21.4676889,7.519692404,12.97918561,0,0,47.96167958,5.2,31.86954656,57.56,11.506817
6001441921,Census Tract 4419.21,2015,16.72727273,6.7878788,7.296413269,13.202283,0,0,49.52776728,6.3,39.15582692,69.84,11.57891
6001441923,Census Tract 4419.23,2015,17.32940599,28.2768778,7.505492275,12.57314337,0,0,56.12219759,9.2,64.06918993,77.51,11.098969
6001441924,Census Tract 4419.24,2015,17.45325022,13.6242208,7.544332108,13.17968844,0,0,59.44294699,13.2,43.10722101,53.4,11.62126
6001441925,Census Tract 4419.25,2015,20.38273253,8.5002225,7.691200098,13.10318056,0,0,80.93408815,4.5,62.44705116,76.93,11.534305
6001441926,Census Tract 4419.26,2015,27.16468591,14.9405772,7.597897951,13.93533595,0,0,36.73883627,1.6,55.54340695,81.72,11.238633
6001441927,Census Tract 4419.27,2015,21.24031008,19.2248062,7.343426229,13.72569525,0,0,69.26813472,5.9,58.92857143,86.2,11.43531
6001442000,Census Tract 4420,2015,28.125,0,7.21303166,13.77468856,0,0,74.93345164,6.2,47.52168525,76.7,11.97035
6001442100,Census Tract 4421,2015,17.09090909,21.0909091,7.529943371,13.35806771,0,0,71.09484942,4.4,51.30600572,80.11,11.926689
6001442200,Census Tract 4422,2015,42.3566879,11.4649682,7.250635512,13.22220871,0,0,64.94867408,5.7,43.67216913,76.79,11.900736
6001442301,Census Tract 4423.01,2015,43.43122102,20.2472952,7.436027816,13.23854513,0,0,41.79844961,5.7,50.77946373,72.87,11.317592
6001442302,Census Tract 4423.02,2015,29.32806324,21.6600791,7.321849714,13.10968332,0,0,48.82943144,11.1,46.89554419,74.95,11.210076
6001442400,Census Tract 4424,2015,29.74137931,17.0977011,7.431299675,13.44444688,0,0,32.12706072,7.1,39.825415,69.79,11.519464
6001442500,Census Tract 4425,2015,17.78656126,20.6521739,7.579678823,13.52301693,0,0,39.26782274,6.2,46.9289442,69.52,11.190583
6001442601,Census Tract 4426.01,2015,14.02714932,14.7058824,7.601402335,13.34037378,0,0,48.27453988,4.8,28.29034831,56.24,11.70947
6001442602,Census Tract 4426.02,2015,16.89189189,37.8378378,7.653020414,13.22057842,0,0,36.36094675,7.1,35.64196031,52.98,11.362335
6001442700,Census Tract 4427,2015,24.23076923,8.8461538,7.497207223,13.26784804,0,0,46.65750916,3,26.5648855,46.99,11.56547
6001442800,Census Tract 4428,2015,23.95437262,23.9543726,7.919356191,13.08341463,0,0,32.26263581,7,34.7513089,56.38,11.454236
6001442900,Census Tract 4429,2015,29.55801105,4.281768,8.188689124,13.18927408,0,0,36.65234448,3.4,35.68448501,62.76,11.481177
6001443001,Census Tract 4430.01,2015,51.18110236,4.7244094,7.534762657,13.79387826,0,0,26.9005848,4.6,41.24956852,65.59,11.429316
6001443002,Census Tract 4430.02,2015,61.08949416,11.8677043,7.939515261,14.02463632,0,0,32.88490284,8.4,41.54750556,67.56,11.302204
6001443102,Census Tract 4431.02,2015,13.02083333,18.75,7.95927596,13.81970176,0,0,70.44801838,7.2,50.77262693,81.88,11.97073
6001443103,Census Tract 4431.03,2015,0,9.8214286,7.708859601,13.79775384,0,0,80.52649342,8,57.24003887,90.6,12.242694
6001443104,Census Tract 4431.04,2015,26.74418605,13.9534884,7.379008128,14.1400548,0,0,69.81541802,9.8,50.58331882,80.1,11.750579
6001443105,Census Tract 4431.05,2015,11,7,7.711101252,13.55932715,0,0,77.53102547,7.2,54.58221024,82.5,11.952908
6001443200,Census Tract 4432,2015,10.52631579,0,7.358193753,12.98470921,0,0,76.06461087,5.5,53.27128388,82.15,12.131484
6001443301,Census Tract 4433.01,2015,0,12.8,7.598900457,13.5785216,0,0,60.86470369,6.5,44.19056879,72.97,11.822247
6001443321,Census Tract 4433.21,2015,21.64634146,6.402439,7.291656209,13.258641,0,0,61.88455008,6.3,59.44076103,80.8,11.57355
6001443322,Census Tract 4433.22,2015,11.24260355,13.6094675,7.232010332,13.04093638,0,0,61.18217909,4,44.45432977,76.69,11.882135
6001444100,Census Tract 4441,2015,27.5462963,8.5648148,7.416979621,13.21603585,0,0,29.81377372,6,29.61158657,45.74,11.425165
6001444200,Census Tract 4442,2015,30.24523161,19.346049,7.390798522,13.1972853,0,0,20.63356164,4.7,30.50073638,68.31,11.334803
6001444301,Census Tract 4443.01,2015,20.80536913,43.2885906,7.708859601,12.87261914,0,0,33.76470588,5.5,29.29216867,55.17,11.410826
6001444302,Census Tract 4443.02,2015,35.10638298,37.5886525,7.474772182,13.10399572,0,0,16.77688827,6.1,42.23427332,72.1,11.197173
6001444400,Census Tract 4444,2015,33.58433735,13.1024096,7.667158255,13.12436138,0,0,22.80227211,7.6,37.57649939,71.95,11.276215
6001444500,Census Tract 4445,2015,19.14893617,31.7446809,7.569411792,12.95654489,0,0,31.98111183,6.4,34.70063328,69.69,11.354855
6001444601,Census Tract 4446.01,2015,15.31100478,34.9282297,7.509883061,13.34550693,0,0,26.64645908,9.9,27.77446893,53.03,11.514574
6001444602,Census Tract 4446.02,2015,25.05747126,13.3333333,7.702556113,13.51845132,0,0,50.06169031,5.5,45.24303156,74.64,11.547095
6001450101,Census Tract 4501.01,2015,16.5625,11.015625,7.295735073,13.1859014,0,0,67.62101535,2.8,38.45830708,63.52,11.737971
6001450102,Census Tract 4501.02,2015,38.89908257,10.4587156,7.521859252,13.1985834,0,0,68.60422066,2.6,26.16208975,66.87,11.831692
6001450200,Census Tract 4502,2015,33.7398374,13.9566396,7.70391021,13.10664042,0,0,55.74079054,4.4,25.2792475,39.58,11.459989
6001450300,Census Tract 4503,2015,30.92224231,23.3273056,7.453561872,13.20523286,0,0,46.90647482,4.6,17.76084408,37.05,11.540054
6001450400,Census Tract 4504,2015,29.95951417,22.6720648,7.577633833,13.52207865,0,0,38.74911827,8.1,30.2406639,30.22,11.36059
6001450501,Census Tract 4505.01,2015,19.64735516,11.5869018,7.78113851,13.83393969,0,0,49.42263279,4.1,25.40045767,26.66,11.695988
6001450502,Census Tract 4505.02,2015,32.91139241,8.0168776,7.442492723,13.50011465,0,0,61.81871175,6.9,15.90030912,31.92,11.863843
6001450601,Census Tract 4506.01,2015,23.4939759,26.5060241,7.528331767,13.3696921,0,0,65.05003849,4.7,24.46448703,35.15,11.706179
6001450602,Census Tract 4506.02,2015,20.72368421,13.0482456,7.547501683,13.66759043,0,0,61.71063149,6,23.98961039,34.24,11.803982
6001450603,Census Tract 4506.03,2015,55,15.8333333,7.240649694,13.42143039,0,0,50.67873303,6.5,22.42225859,32.2,11.692117
6001450604,Census Tract 4506.04,2015,34.05797101,21.9806763,7.50714108,13.64567078,0,0,59.67836257,4.2,19.43789308,22.33,11.73857
6001450605,Census Tract 4506.05,2015,13.09192201,27.2980501,7.481555702,13.60021116,0,0,59.94277539,6.3,19.61325967,27.72,11.713398
6001450606,Census Tract 4506.06,2015,16.29392971,3.1948882,7.564757013,14.00976069,0,0,67.03350452,8,23.21727486,34.85,11.916916
6001450607,Census Tract 4506.07,2015,24.74526929,30.1310044,7.568895663,13.58117966,0,0,46.99919979,6.3,25.17917767,35.38,11.415743
6001450701,Census Tract 4507.01,2015,17.99485861,16.7095116,7.709308333,13.48213353,0,0,70.36227926,3.7,21.80089223,34.33,12.164896
6001450741,Census Tract 4507.41,2015,22.14285714,35.7142857,7.446001498,13.17931066,0,0,39.96057449,9.6,22.87556904,25.02,11.507028
6001450742,Census Tract 4507.42,2015,6.75675676,22.972973,7.467371067,13.4665203,0,0,57.44878957,4.5,24.15208468,28.24,11.652687
6001450743,Census Tract 4507.43,2015,20,15.6776557,7.416979621,13.48617281,0,0,60.48664375,1.1,48.17257978,61.04,11.500347
6001450744,Census Tract 4507.44,2015,18.78306878,11.9047619,8.08147504,13.3637397,0,0,55.90599876,4.1,19.3441343,37.3,11.837853
6001450745,Census Tract 4507.45,2015,19.51219512,21.8077475,7.58781722,12.9692122,0,0,67.16822891,3,40.55099082,56.81,12.006707
6001450746,Census Tract 4507.46,2015,38.62660944,16.7381974,7.43366654,13.64044263,0,0,51.05263158,9.7,17.90744467,20.44,11.41702
