GEOID,Census_Tracts_with_airbnb,log_BART_dist,coastal_tracts_dummy,log_CBD_dist,percent_bachelors_degree,percent_unempl,percent_foreign_born,percent_bpl,percent_non_white,log_MHI,log_median_rent,log_median_house_price,rental_units,Vacant_rental,rent_burdened,rent_overburdened,rent_hourly_wage,percent_airbnb(all_rentals),percent_airbnb(active_rentals)
6075010100,Census Tract 101,3.534677919,0,3.961632492,56.9,3.3,52,4.1,48.4,11.02584892,7.351799869,13.57940841,258,89,41.16265414,18.84908984,27.03497,13.42281879,19.13875598
6041101100,Census Tract 1011,6.076373752,0,5.789054155,60.9,4.5,9,1.6,7.40000000000001,11.81129522,7.752764809,13.6141285,75,24,52.14285714,20,8.705343,7.407407407,10.52631579
6041101200,Census Tract 1012,6.004430575,0,5.617589477,35.3,5.1,23.7,7.5,22.1,11.36603669,7.669961995,13.26559755,12,0,66.66666667,32.89473684,8.705343,20,20
6075010200,Census Tract 102,3.743642209,0,3.812909229,80.6,2,21.1,2.5,17.4,11.67832125,7.667626092,13.95292191,470,67,31.91727222,13.75069871,27.03497,15.61938959,17.75510204
6041102100,Census Tract 1021,6.206441184,0,5.76532949,60.1,3,13.2,6.1,12.3,11.51570161,7.543802868,13.45310494,11,0,45.85365854,13.17073171,8.705343,21.42857143,21.42857143
6041102202,Census Tract 1022.02,6.175572587,0,5.686505835,48.2,7.3,17.5,1.8,19.2,11.21381837,7.490529402,13.31331426,61,61,42.52539913,26.26995646,8.705343,4.6875,100
6041102203,Census Tract 1022.03,6.105126296,0,5.651542945,29.2,5.6,30.3,10.6,39.4,11.06805923,7.310550159,13.21694602,52,26,53.73900293,31.52492669,8.705343,8.771929825,16.12903226
6075010300,Census Tract 103,3.421816213,0,3.680382811,54.8,2,34.9,10.2,38.4,11.3819166,7.482118924,13.90982024,365,76,39.52724885,20.42022324,27.03497,10.53921569,12.95180723
6041103100,Census Tract 1031,6.315537925,0,5.742197196,49.6,1.6,6.5,4.6,11.1,11.57699825,7.651120176,13.42513109,142,17,23.96907216,8.505154639,8.705343,8.387096774,9.420289855
6041103200,Census Tract 1032,6.124518409,0,5.579821267,46.6,3.2,14.8,4.9,24.3,11.20998084,7.406103381,13.28550211,122,83,61.14044351,39.07074974,8.705343,7.575757576,20.40816327
6075010400,Census Tract 104,3.16051912,0,3.825059606,70.7,5.5,27.6,2,38.1,11.54566367,7.710205194,13.87189089,248,0,40.12485812,15.20998865,27.03497,15.93220339,15.93220339
6041104101,Census Tract 1041.01,6.017781531,0,5.461736303,47.5,4.8,21.8,7.3,17,11.44838694,7.524561226,13.32088631,146,0,56.2150056,32.81075028,8.705343,7.006369427,7.006369427
6041104102,Census Tract 1041.02,6.021855771,0,5.524187518,29.6,3,26.9,2.9,40.6,11.02110149,7.380879036,12.83734442,31,17,65.17374517,36.75675676,8.705343,18.42105263,33.33333333
6041104200,Census Tract 1042,5.994372573,0,5.324721037,52.3,2.7,22.9,7.1,19.8,11.27855665,7.571473649,13.32334312,115,52,65.95059076,29.21589689,8.705343,5.737704918,10
6041104300,Census Tract 1043,5.805730254,0,5.56144612,45.5,6.4,15.4,2.4,15.3,11.43158525,8.02125618,13.56255192,45,0,44.55445545,26.73267327,8.705343,15.09433962,15.09433962
6075010500,Census Tract 105,2.366170979,0,3.981295816,73.3,6.1,35.1,0,45.1,11.56171563,7.671826798,13.71170439,387,69,39.63666391,18.57968621,27.03497,3.25,3.927492447
6041105000,Census Tract 1050,5.786711569,0,5.417084796,46,5.9,17.1,7.8,25.5,11.08294223,7.299121463,12.82260872,271,0,63.88028896,39.5252838,8.705343,2.867383513,2.867383513
6075010600,Census Tract 106,2.923195153,0,3.761232569,40.8,5,49.7,24.5,64.7,10.45760252,6.840546529,13.86696384,226,70,39.36430318,14.91442543,27.03497,16.60516605,22.3880597
6041106001,Census Tract 1060.01,5.70964668,0,5.218996737,49.9,2.3,15.8,2.9,32.4,10.96301245,7.650644551,12.53932542,224,97,60.03616637,33.90596745,8.705343,3.862660944,6.617647059
6041106002,Census Tract 1060.02,5.573492293,0,5.140474707,42.3,2.9,26.1,6.3,39.6,11.36022873,7.454141078,13.21658205,124,0,35.39232053,17.86310518,8.705343,18.42105263,18.42105263
6075010700,Census Tract 107,3.02896565,0,3.652977178,24.5,5.5,66,20,79.5,10.01054662,6.37502482,14.0184514,324,12,53.05480683,29.91913747,27.03497,6.086956522,6.306306306
6041107000,Census Tract 1070,6.008235293,0,5.129168462,59.2,3.4,15.9,1.7,13.5,11.67582632,7.80588204,13.5637103,60,0,42.66304348,11.68478261,8.705343,17.80821918,17.80821918
6075010800,Census Tract 108,3.108027026,0,3.484337246,62.9,4.3,33,16.7,51,11.35959945,7.305860033,13.80596515,263,0,36.2332696,17.3040153,27.03497,18.32298137,18.32298137
6041108100,Census Tract 1081,5.888486636,0,4.928508631,56.1,1.1,12.4,1,15.8,11.59945172,7.847371836,13.42837641,0,0,33.96226415,11.55660377,8.705343,100,100
6041108200,Census Tract 1082,5.796912816,0,4.760177792,50.8,1.5,26.3,3,31.4,11.2669482,7.201916318,13.40724152,277,42,43.48148148,20.88888889,8.705343,5.136986301,6
6075010900,Census Tract 109,3.425372006,0,3.483702286,82.3,1.6,18.1,7.5,28.1,11.63527583,7.567345676,13.76747511,138,0,31.54425612,11.72316384,27.03497,29.94923858,29.94923858
6041109001,Census Tract 1090.01,5.687738723,0,4.701973942,48.4,1.8,27.5,9.3,30,11.17978567,7.242797923,13.61118876,118,21,49.45598417,18.59545005,8.705343,10.60606061,12.61261261
6041109002,Census Tract 1090.02,5.78343006,0,4.550210271,66.5,4.3,10.9,4,5.7,11.48332156,7.268920128,13.63960835,87,29,51.84094256,19.29307806,8.705343,23.00884956,30.95238095
6075011000,Census Tract 110,3.257363053,0,3.290825819,67.3,1.1,33.4,1.8,47.4,11.59992851,7.381501895,13.44950652,220,80,27.37873134,12.5,27.03497,24.39862543,33.6492891
6041110100,Census Tract 1101,5.568594908,0,4.927978212,53.1,1.7,16.6,0,23.7,11.55574546,7.201170883,13.63422846,93,58,51.07142857,25.5952381,8.705343,21.8487395,42.62295082
6041110200,Census Tract 1102,5.332268821,0,5.250248151,69.8,1.9,17.6,2.4,9.90000000000001,11.90619653,8.129174997,13.77988338,115,0,48.4375,24.47916667,8.705343,6.504065041,6.504065041
6075011100,Census Tract 111,3.021823688,0,3.060646606,58.7,2.4,33.2,1.7,38.4,11.19134184,7.26961675,13.54146837,293,41,36.27413858,20.44680045,27.03497,15.8045977,17.91530945
6041111000,Census Tract 1110,5.708290642,0,4.504586474,50.4,2.7,16.1,4.2,25,11.20843627,7.262628601,13.47891831,65,43,49.30160372,24.78013451,8.705343,30.10752688,56
6075011200,Census Tract 112,2.78924336,0,3.357628592,67.6,2.5,33,7,40.3,11.27327136,7.31521839,14.03705283,526,57,43.75490966,19.0102121,27.03497,8.041958042,8.932038835
6041112100,Census Tract 1121,5.609670045,0,4.650266699,38.4,7.2,30.6,13.4,33.9,11.08890425,7.280697195,13.41726929,80,23,57.81777278,32.9583802,8.705343,25.23364486,32.14285714
6041112201,Census Tract 1122.01,5.519683733,0,4.875963158,6.2,11.8,61.9,36.6,72.9,10.32485882,7.214504414,12.47800636,23,0,73.99629401,48.05435454,8.705343,4.166666667,4.166666667
6041112202,Census Tract 1122.02,5.42743173,0,4.976755069,19.3,6.1,58.7,11,60.4,11.09821273,7.370860167,13.09827558,16,0,69.34604905,47.54768392,8.705343,23.80952381,23.80952381
6075011300,Census Tract 113,2.751454423,0,3.529732916,26.9,0.6,59.3,22.5,78.6,10.11783251,6.591673732,13.71955017,115,26,53.29341317,24.02694611,27.03497,12.87878788,16.03773585
6041113000,Census Tract 1130,6.254164089,0,5.248789497,64.6,3.8,8.3,1.1,3.7,11.3210383,7.301147806,13.42009479,133,0,48.33333333,16.66666667,8.705343,16.875,16.875
6041114100,Census Tract 1141,5.975810702,0,4.281126697,64.8,2.3,6.2,1.5,7.5,11.54213469,7.655390645,13.49447851,150,0,54.15430267,33.97626113,8.705343,28.90995261,28.90995261
6041114200,Census Tract 1142,6.019910752,0,4.753370756,53.3,3.2,13.8,0.9,9.90000000000001,11.28240477,7.239932591,13.44008957,89,0,37.52151463,17.55593804,8.705343,11,11
6041115000,Census Tract 1150,5.959726937,0,4.757994208,68.8,5.2,11.5,0,8.8,11.73235011,7.443078374,13.68710884,56,0,47.9338843,31.12947658,8.705343,35.63218391,35.63218391
6041116000,Census Tract 1160,5.902193379,0,4.3051221,67.1,4.6,6.1,7,9.7,11.45151804,7.469083885,13.67808588,50,0,52.08845209,29.48402948,8.705343,26.47058824,26.47058824
6075011700,Census Tract 117,1.399252709,0,3.594433437,38.7,7.2,47.4,9.7,59.1,10.46064317,6.841615476,13.93329359,235,85,48.01223242,28.54230377,27.03497,23.45276873,32.43243243
6041117000,Census Tract 1170,5.845718139,0,4.252615064,66.6,4,8.5,2.3,9.2,11.46325191,7.293697721,13.7844326,113,98,51.96969697,24.6969697,8.705343,19.28571429,64.28571429
6075011800,Census Tract 118,2.336450671,0,3.581142414,18.8,5.3,79.1,30.1,88,9.927106418,6.393590754,13.70766362,40,28,53.1884058,25.50724638,27.03497,13.04347826,33.33333333
6041118100,Census Tract 1181,5.826253384,0,4.028102913,81.7,4.2,11.4,3.2,10.4,12.18793922,7.781973234,14.66807481,99,7,23.68421053,3.947368421,8.705343,4.807692308,5.154639175
6075011901,Census Tract 119.01,2.684056959,0,3.190937284,68.3,5,29.1,5.1,39.2,11.00178312,7.344072851,13.35045467,227,7,41.65217391,13.73913043,27.03497,10.62992126,10.93117409
6075011902,Census Tract 119.02,2.407924378,0,3.370585255,58.6,2.5,39.9,17.6,45.1,11.10272918,7.277938573,13.09704557,119,42,41.30184332,16.64746544,27.03497,25.625,34.74576271
6041119100,Census Tract 1191,5.778182985,0,3.867655209,78.1,3,10.9,2.2,4,11.98069535,7.301822342,14.40296383,64,8,36.4298725,17.85063752,8.705343,15.78947368,17.64705882
6041119201,Census Tract 1192.01,5.648084356,0,4.430334704,53.5,2.1,23.4,0,20.7,11.19802292,7.469083885,13.27919617,53,0,52.52454418,25.5259467,8.705343,15.87301587,15.87301587
6041119202,Census Tract 1192.02,5.627900825,0,4.531090988,75.1,2.4,16.8,1.9,9.5,12.02574909,8.120886021,14.00753489,64,0,30.1369863,22.60273973,8.705343,11.11111111,11.11111111
6075012000,Census Tract 120,2.777667552,0,2.851673488,40.2,3.7,44.3,15.4,52.1,10.56952044,7.059617628,14.11960717,192,55,47.88338658,27.07667732,27.03497,17.94871795,23.46368715
6041120000,Census Tract 1200,5.696684631,0,4.211007667,68.6,4.2,15.1,0,10.7,11.53062785,7.477038472,13.06218865,64,0,50.51792829,21.11553785,8.705343,33.33333333,33.33333333
6075012100,Census Tract 121,2.344010167,0,3.187757907,53.9,4.5,35.3,6.1,42.1,10.85274874,7.237059026,13.88457009,139,0,52.28501229,22.11302211,27.03497,34.43396226,34.43396226
6041121100,Census Tract 1211,5.615780167,0,4.528172813,60.8,2.6,15.4,2.5,16.4,11.72346188,7.496097345,13.73332389,216,0,46.46983312,27.85622593,8.705343,8.474576271,8.474576271
6041121200,Census Tract 1212,5.468587804,0,4.854858845,60.9,4.6,15.1,5.7,15.8,11.37548932,7.642044403,12.87159166,241,15,46.41638225,27.53128555,8.705343,7.307692308,7.755102041
6075012201,Census Tract 122.01,2.452014297,0,2.769807654,39.9,4.1,41.1,7.5,54.8,10.6377047,7.163172391,13.82793308,114,16,49.41510103,29.88302021,27.03497,25,27.94117647
6075012202,Census Tract 122.02,2.60980484,0,2.552908282,42.3,8,38.7,8.2,52,10.30547997,6.909753282,13.68421096,97,43,51.17162761,35.97213426,27.03497,12.61261261,20.58823529
6075012301,Census Tract 123.01,1.883832625,0,3.116991055,23.6,2.2,50,23.2,51.4,9.540291392,6.478509642,13.02512093,340,85,61.58017041,34.15956623,27.03497,2.857142857,3.773584906
6075012302,Census Tract 123.02,2.222293213,0,3.090316173,56.2,4.8,41.3,8.5,50.9,10.43965923,7.149131599,14.50865774,454,251,48.96474538,27.02853945,27.03497,5.809128631,12.12121212
6041123000,Census Tract 1230,5.145165736,0,5.12347297,80.9,1.9,14.2,3.8,8.7,12.04087366,7.743269701,13.42222053,147,0,48.32535885,29.66507177,8.705343,0.675675676,0.675675676
6075012401,Census Tract 124.01,1.955110295,0,2.588655754,21.7,5.9,49.1,11.7,56.9,9.919951279,6.759255271,12.83707843,504,168,67.58241758,42.85714286,27.03497,1.754385965,2.608695652
6075012402,Census Tract 124.02,1.804042279,0,2.087753278,49.8,3.1,35.2,13.7,50.8,10.55406642,6.949856455,14.33263629,185,72,57.36585366,33.2195122,27.03497,13.14553991,19.85815603
6041124100,Census Tract 1241,5.424109012,0,5.028854042,69.1,4.7,14.5,6.4,14.6,11.69524702,7.398786275,14.25072862,212,69,44.35146444,19.14225941,8.705343,4.504504505,6.535947712
6041124200,Census Tract 1242,5.092877023,0,5.123275831,71.1,2.8,23.9,3.3,10.1,11.78205143,7.846980982,13.3952003,378,0,33.83356071,14.59754434,8.705343,3.816793893,3.816793893
6075012501,Census Tract 125.01,1.983331833,0,2.991146374,21.3,2.8,49.4,20.9,63.1,9.735187237,6.318968114,13.96444767,356,191,71.66894043,30.78672124,27.03497,1.928374656,4.069767442
6075012502,Census Tract 125.02,2.127552522,0,2.908408618,10.7,6.2,51.6,7.9,69.6,9.386392316,6.021023349,14.21843912,68,32,47.44228158,18.01720235,27.03497,9.333333333,16.27906977
6041125000,Census Tract 1250,5.439348099,0,4.932041462,73.6,4,17,9,24.3,11.34492093,7.292337176,14.29496935,95,0,46.99738903,32.72410792,8.705343,8.653846154,8.653846154
6075012601,Census Tract 126.01,4.006646552,0,3.866915124,83.6,4.9,16.5,0,13.2,11.53150185,7.502738211,14.11227625,199,0,28.61586314,14.93001555,27.03497,13.10043668,13.10043668
6075012602,Census Tract 126.02,4.007719417,0,3.925130596,82.9,3.8,15.8,0,17.1,11.76562782,7.646831391,13.59934262,121,0,27.94007491,13.8576779,27.03497,22.43589744,22.43589744
6041126100,Census Tract 1261,5.68831766,0,4.274652791,82.4,1.6,11,1.9,9.2,12.00456827,7.709308333,14.25524826,161,0,33.89544688,11.12984823,8.705343,17.01030928,17.01030928
6041126200,Census Tract 1262,5.567355136,0,4.670892579,65.7,1.1,16.5,4.1,11.5,11.4088752,7.402451521,14.02065306,88,51,50,26.69789227,8.705343,24.13793103,43.07692308
6075012700,Census Tract 127,4.166519872,0,4.034749178,76.3,4.3,17.3,0,16,11.58700272,7.594884387,13.95588101,201,0,28.70036101,20.2166065,27.03497,16.25,16.25
6041127000,Census Tract 1270,5.749999036,0,3.923156024,76.5,2.5,13.8,0,8.8,11.92746924,7.504942068,13.75203814,197,65,41.43646409,22.28360958,8.705343,17.91666667,24.57142857
6075012800,Census Tract 128,3.984035734,0,3.804711126,78.7,3.6,21.5,0,14.4,11.7421147,7.609862201,13.86248956,242,78,26.13301942,15.65626839,27.03497,15.38461538,21.15384615
6041128100,Census Tract 1281,5.48396752,0,4.837976437,69.4,5.6,15.4,2.9,14.4,11.84892616,7.754910272,13.73949307,223,0,49.93006993,18.18181818,8.705343,24.40677966,24.40677966
6041128200,Census Tract 1282,5.638286938,0,4.435909951,77.9,4.2,9.3,1,13.5,11.78189861,7.546974118,14.1722055,172,0,42.70386266,19.527897,8.705343,22.1719457,22.1719457
6075012901,Census Tract 129.01,3.750964211,0,3.679186793,86.3,2.6,14.6,0,15.8,11.72848836,7.493317249,12.84792653,226,60,20.2739726,11.59817352,27.03497,13.40996169,17.41293532
6075012902,Census Tract 129.02,3.81197051,0,3.687028783,80.7,2.1,18.2,9.2,22.2,11.55031758,7.455876687,13.96151385,126,55,27.31421121,15.12385919,27.03497,25,37.16814159
6041129000,Census Tract 1290,5.369644137,0,5.009317415,27.3,10.3,27.7,34.2,65.8,10.53521135,7.178545484,14.21770365,66,14,68.40855107,43.34916865,8.705343,10.81081081,13.33333333
6075013000,Census Tract 130,3.67502561,0,3.524137735,82.4,5.6,12.3,6.5,17.4,11.89047795,7.630461262,13.61461762,122,88,22.39199157,10.5374078,27.03497,36.78756477,67.61904762
6041130201,Census Tract 1302.01,5.095355535,0,5.048367107,68.7,3,10.4,1.1,6,11.78882085,7.668561108,13.63960835,296,29,44.08945687,19.59531416,8.705343,3.267973856,3.610108303
6041130202,Census Tract 1302.02,5.20882176,0,5.169181028,75,5.3,14.3,4.9,12.9,11.63712344,7.555905094,14.03504761,329,0,49.11003236,22.97734628,8.705343,13.19261214,13.19261214
6075013101,Census Tract 131.01,3.377022356,0,3.25564096,87.7,3,20.1,3.8,23.9,11.72838356,7.687080156,14.0070396,135,0,35.25037184,12.59295984,27.03497,18.6746988,18.6746988
6075013102,Census Tract 131.02,3.421561822,0,3.226172366,79.6,1.1,17.9,0,19.5,11.53598748,7.638679824,14.50865774,90,60,36.39097744,23.53383459,27.03497,26.2295082,51.61290323
6041131100,Census Tract 1311,5.930938186,0,3.730477214,62,0.5,7.7,0.8,5.09999999999999,11.70818793,7.487733761,13.81440995,70,0,24.32432432,4.054054054,8.705343,14.63414634,14.63414634
6075013200,Census Tract 132,3.830113871,0,3.605211825,87.1,3,15.4,2.8,24.8,11.84703062,7.754481547,13.59461448,224,65,27.13864307,8.628318584,27.03497,15.15151515,20.10050251
6041132100,Census Tract 1321,6.181883747,0,5.100297631,66.2,4.2,13.2,9.1,8.2,11.33902436,7.524021415,14.65458801,968,78,65.63573883,39.86254296,8.705343,4.253214639,4.608788853
6041132200,Census Tract 1322,6.732814356,0,6.200122357,47.7,1.9,11.9,11.4,16.6,10.86139996,7.070724107,13.84671849,490,27,59.31818182,30.90909091,8.705343,6.488549618,6.841046278
6075013300,Census Tract 133,4.15141202,0,3.944536139,77.1,3.9,17.3,2.5,25.3,11.80672876,7.594381243,14.23901203,167,32,37.75100402,14.0562249,27.03497,9.72972973,11.76470588
6041133000,Census Tract 1330,6.689744947,0,6.243362812,39,2.2,16.2,7.9,14.7,10.8071995,7.094234846,14.2827604,671,35,51.67173252,29.02735562,8.705343,6.545961003,6.881405564
6075013400,Census Tract 134,3.834600512,0,3.571487374,76.2,2.7,15.6,0,22.7,11.73933567,7.634820678,13.33602209,134,15,39.88803359,18.33449965,27.03497,26.37362637,28.74251497
6075013500,Census Tract 135,3.562577196,0,3.287000197,79.5,2.9,17.7,0,27.4,11.59986434,7.419380583,13.77874283,255,0,28.30910482,8.263198164,27.03497,8.928571429,8.928571429
6075015100,Census Tract 151,3.003588498,0,2.743059603,74,2.4,36.6,3.2,37.6,11.31757946,7.533158807,13.80949249,342,61,42.27074236,26.63755459,27.03497,5.524861878,6.644518272
6075015200,Census Tract 152,3.388403768,0,3.030702808,67.1,4.7,20.7,5.9,34.5,11.42152264,7.366445148,13.78401989,145,89,32.91005291,13.75661376,27.03497,19.44444444,38.46153846
6075015300,Census Tract 153,3.746567249,0,3.434962052,69.8,1.9,16.9,4.5,30.4,11.51873854,7.601402335,13.26334197,92,5,40.72948328,21.12462006,27.03497,28.68217054,29.83870968
6075015400,Census Tract 154,4.092278338,0,3.861171171,71,5.8,23.3,2.4,35.3,11.63045958,7.556427969,13.87359077,203,0,35.546875,17.1875,27.03497,22.81368821,22.81368821
6075015500,Census Tract 155,3.514692156,0,3.110531761,55.1,2.7,37.8,16.6,43.1,11.05758185,7.313220387,13.77583374,224,57,47.72158237,26.58988483,27.03497,11.46245059,14.79591837
6075015600,Census Tract 156,4.149047562,0,4.008013966,68.3,4.2,33.4,10.3,43.7,11.35337859,7.368970402,13.45754907,110,0,40.30797101,23.1884058,27.03497,21.9858156,21.9858156
6075015700,Census Tract 157,3.93841869,0,3.726137429,67.9,7.2,16.6,3,41.1,11.38926519,7.522940918,13.53473789,173,0,46.87825182,22.16441207,27.03497,33.7164751,33.7164751
6075015801,Census Tract 158.01,3.6239246,0,3.217634056,53.5,8.9,24.5,20.6,61.4,11.17519844,6.959398512,13.07107008,81,0,31.58313445,9.148766905,27.03497,35.71428571,35.71428571
6075015802,Census Tract 158.02,3.623529276,0,3.265360899,73.1,7.6,18.8,4.4,32.7,11.3052861,7.21964204,13.2610813,168,0,35.84758942,14.93001555,27.03497,23.98190045,23.98190045
6075015900,Census Tract 159,3.234338119,0,2.670751038,58.3,2.5,40.9,7.8,62.1,10.69550674,7.38832786,13.41084513,292,90,43.81350867,27.85415421,27.03497,9.034267913,12.55411255
6075016000,Census Tract 160,2.669271936,0,1.976596903,65.6,3.1,43.8,3.4,51.9,10.94125228,6.996681488,13.42350447,270,30,44.16809605,19.46826758,27.03497,3.914590747,4.38247012
6075016100,Census Tract 161,3.150955919,0,2.388845688,35.8,5.9,39.3,27.8,75.1,10.03420875,6.64509097,13.58483874,187,0,42.1221865,20.49839228,27.03497,13.02325581,13.02325581
6075016200,Census Tract 162,2.659925379,0,0.436020882,68.4,2.5,22.1,0,31,11.15446321,7.25488481,13.63242871,148,87,46.18501013,18.02835922,27.03497,29.18660287,50
6075016300,Census Tract 163,3.196833319,0,2.49637796,59.2,2.8,28.4,25.4,40.3,11.3729735,7.374001859,13.65404989,181,83,37.04171934,16.05562579,27.03497,24.58333333,37.57961783
6075016400,Census Tract 164,3.490248156,0,3.183818272,64,3.6,18,6.5,29.5,11.36831579,7.469654173,13.93755118,39,0,34.14477899,15.95131326,27.03497,64.86486486,64.86486486
6075016500,Census Tract 165,3.873169742,0,3.726956242,62.7,4.2,23.4,0,29.6,11.3172998,7.331060305,13.81230543,75,0,35.241801,14.95275153,27.03497,50.65789474,50.65789474
6075016600,Census Tract 166,3.828987875,0,3.74453584,71.6,4.5,15,0,25,11.54973944,7.524021415,13.55893948,256,137,31.53246753,12,27.03497,24.70588235,41.37931034
6075016700,Census Tract 167,3.427373154,0,3.322471521,81.3,4.7,15.7,0,18.5,11.78192154,7.506042179,13.37917379,193,0,30.12048193,11.02409639,27.03497,38.33865815,38.33865815
6075016801,Census Tract 168.01,2.930193047,0,2.718225866,69.9,5.8,14.2,1.3,20.6,11.45803624,7.422373701,13.72383377,135,0,37.00670141,20.32762472,27.03497,35.71428571,35.71428571
6075016802,Census Tract 168.02,2.81893466,0,2.103123771,68,5,14.8,6.8,41.2,11.24586921,7.189167738,13.91914959,391,88,36.94968553,18.16037736,27.03497,11.13636364,13.92045455
6075016900,Census Tract 169,3.058598797,0,3.174191479,74.1,5.5,16.6,0,22.8,11.52654233,7.389563954,14.10862783,164,30,31.81818182,13.80165289,27.03497,30.80168776,35.26570048
6075017000,Census Tract 170,3.473633231,0,3.548430365,80.9,3,22.7,0,17.5,11.76695509,7.641084249,14.01869627,300,41,35.52206674,18.08396125,27.03497,18.25613079,20.55214724
6075017101,Census Tract 171.01,3.758508419,0,3.762866414,78.2,2.8,13.7,0,16.9,11.7487167,7.546974118,13.21055739,147,26,23.2034632,9.177489177,27.03497,26.86567164,30.85714286
6075017102,Census Tract 171.02,3.910705569,0,3.905208513,85.7,5.1,12.1,4,18.3,11.70766954,7.660585462,13.54396427,127,0,39.87836664,19.54821894,27.03497,31.35135135,31.35135135
6075017601,Census Tract 176.01,1.726405258,0,2.92798747,36.6,2.7,42.2,13.5,65.6,10.0756325,6.710523109,13.42542655,1177,557,52.28509249,31.69205658,27.03497,8.900928793,15.6462585
6075017700,Census Tract 177,2.521222615,0,3.102725161,47.9,7.1,37.7,13.9,56.5,11.2735509,7.346655163,13.38087407,64,0,30.9375,13.125,27.03497,39.04761905,39.04761905
6075017801,Census Tract 178.01,2.315276887,0,3.542920816,39.2,2.5,68.2,0,68.4,9.731334125,5.673323267,13.03106793,261,73,32.02185792,7.049180328,27.03497,7.77385159,10.47619048
6075017802,Census Tract 178.02,2.300576391,0,3.089266484,46.3,4.8,33.3,5.7,57,11.15706448,7.10824414,13.5893625,364,60,51.8321513,19.79905437,27.03497,25.40983607,28.97196262
6075017902,Census Tract 179.02,3.736078236,1,4.508267041,40.8,7.4,27.6,31.7,66.3,10.61567727,7.457032089,13.41950061,182,57,50.16025641,26.6025641,27.03497,8.080808081,11.34751773
6075018000,Census Tract 180,2.825059531,0,3.477246067,53,4.8,24.2,0,54.7,11.89591999,7.777373603,13.56820238,224,64,37.44855967,22.08504801,27.03497,27.50809061,34.69387755
6075020100,Census Tract 201,1.851848142,0,2.728955684,35.9,7.3,41.5,15.6,51.9,10.51734799,6.7310181,13.62580178,356,190,55.85819282,29.9178556,27.03497,16.03773585,29.05982906
6075020200,Census Tract 202,2.14598892,0,2.865721539,63,7.1,24.6,10.8,32.9,11.10870958,7.201170883,13.75448586,291,91,30.95879861,10.89718906,27.03497,26.14213198,33.99339934
6075020300,Census Tract 203,2.776437708,0,3.170191323,75.5,3.4,22.3,19.7,28.7,11.53340433,7.401841579,13.65510704,102,0,26.75261886,13.21514907,27.03497,35.8490566,35.8490566
6075020401,Census Tract 204.01,3.677633818,0,3.81072396,73.9,2.2,18.6,0,25.6,11.8455331,7.647786045,13.94610013,171,0,33.24675325,15.71428571,27.03497,26.60944206,26.60944206
6075020402,Census Tract 204.02,3.580789373,0,3.985530035,64.3,1.6,25,2.5,28.8,11.37311152,7.495541944,13.96866074,94,54,39.81066268,21.02640757,27.03497,37.33333333,58.33333333
6075020500,Census Tract 205,3.389874075,0,3.64860704,70.1,2.5,18.1,1.4,15.4,11.66134547,7.481555702,13.80404508,54,6,34.06976744,15.81395349,27.03497,47.05882353,50
6075020600,Census Tract 206,2.963404658,0,3.472390307,75.7,2.9,16.7,0,23.2,11.80372766,7.510977752,13.45080344,344,83,27.20732505,14.45389143,27.03497,24.56140351,30.02680965
6075020700,Census Tract 207,2.40347093,0,3.406504548,80.6,3.4,23.1,5.8,31.4,11.75820617,7.53796266,13.47751716,173,0,29.28229665,10.76555024,27.03497,39.93055556,39.93055556
6075020800,Census Tract 208,2.136541743,0,3.403509783,46.7,5.7,42.2,7.9,45.6,11.11684122,7.080867897,13.73321532,115,56,42.41885282,24.85549133,27.03497,47.72727273,64.02439024
6075020900,Census Tract 209,0.444480098,0,3.74610324,42.4,4.6,40,11.7,43.7,10.82133707,7.084226422,14.03865411,104,0,44.37380801,18.7539733,27.03497,44.08602151,44.08602151
6075021000,Census Tract 210,2.024530165,0,3.745131323,72.2,3.4,18.4,7.2,32.6,11.47553508,7.40367029,13.99574661,66,35,41.308298,18.35251363,27.03497,52.17391304,69.90291262
6075021100,Census Tract 211,2.924406708,0,3.697334514,78.3,5.8,22.4,2.6,22.4,11.68031103,7.716906135,13.91290946,151,31,26.93409742,16.80993314,27.03497,32.58928571,37.8238342
6075021200,Census Tract 212,3.462792012,0,3.855479061,86.7,3,16.2,3.1,20.4,11.77733379,7.661527081,13.91734486,124,0,30.36809816,12.57668712,27.03497,31.49171271,31.49171271
6075021300,Census Tract 213,3.294359998,0,3.968856011,82.6,1.7,16.6,1.9,24.6,12.05049428,7.488852956,13.77019934,89,0,23.99193548,6.25,27.03497,25.21008403,25.21008403
6075021400,Census Tract 214,2.923317948,0,3.849401444,82.4,5,18.9,1.3,23.6,11.86629696,7.833600224,13.68323552,141,64,24.41860465,13.43669251,27.03497,25.78947368,38.88888889
6075021500,Census Tract 215,2.910477544,0,3.975734652,73.8,3.5,20,0,19.4,11.6127708,7.41517511,13.8047529,109,0,26.81912682,9.494109494,27.03497,39.10614525,39.10614525
6075021600,Census Tract 216,3.044827201,0,4.061135099,74.5,4.3,22.9,10.8,40.1,11.65702581,7.697121317,13.80949249,103,0,42.25526642,14.25030979,27.03497,28.96551724,28.96551724
6075021700,Census Tract 217,2.662961279,0,4.195783565,66.5,4.2,22.3,12,39.2,11.53694468,7.178545484,13.64661842,91,32,51.44230769,21.63461538,27.03497,34.05797101,44.33962264
